デバイス情報
******************************
デバイスタイプ:	   DL2101
ID:   72200250
測定間隔:   1 min
注:
表示されるすべての時間は  UTC+9 および24時間制に基づいています。 [yyyy-MM-dd HH:mm:ss]

ロギング情報
******************************
開始時刻: 	2020-09-04 18:23:52
終了時刻:      2020-09-11 17:51:03
測定データ数:      666
測定時間:      6d 23h 27m 11s 
最大値:        35.00℃/62%RH
最小値:        24.70℃/29%RH
平均値:        28.60℃ /40%RH
平均動態温度:28.60℃


日付,時刻,温度(℃),湿度(%RH)
******************************,******************************,******************************,******************************,******************************
2020-09-04,18:23:52, 25.60,41
2020-09-04,18:38:22, 25.50,40
2020-09-04,18:53:51, 25.60,42
2020-09-04,19:08:58, 26.10,44
2020-09-04,19:21:30, 26.50,45
2020-09-04,19:38:23, 26.80,45
2020-09-04,19:53:26, 26.60,40
2020-09-04,20:08:59, 26.20,38
2020-09-04,20:36:07, 26.60,41
2020-09-04,20:53:00, 27.00,42
2020-09-04,21:07:09, 27.30,42
2020-09-04,21:22:02, 27.60,42
2020-09-04,21:37:08, 27.80,42
2020-09-04,21:53:46, 28.00,43
2020-09-04,22:08:09, 28.20,43
2020-09-04,22:21:46, 28.30,43
2020-09-04,22:36:11, 28.50,44
2020-09-04,22:51:43, 28.60,46
2020-09-04,23:06:07, 28.60,44
2020-09-04,23:21:38, 28.70,46
2020-09-04,23:38:29, 28.70,46
2020-09-04,23:52:31, 28.80,48
2020-09-05,00:06:41, 28.80,47
2020-09-05,00:23:50, 28.80,46
2020-09-05,00:38:50, 28.90,49
2020-09-05,00:53:03, 28.90,50
2020-09-05,01:06:51, 28.90,50
2020-09-05,01:23:50, 28.90,47
2020-09-05,01:38:46, 28.90,49
2020-09-05,01:53:51, 28.90,52
2020-09-05,02:07:27, 28.90,48
2020-09-05,02:23:49, 28.90,53
2020-09-05,02:36:32, 28.90,49
2020-09-05,02:51:59, 28.90,47
2020-09-05,03:07:13, 28.90,49
2020-09-05,03:21:26, 28.90,48
2020-09-05,03:38:46, 28.90,50
2020-09-05,03:53:24, 28.90,50
2020-09-05,04:07:41, 28.90,49
2020-09-05,04:22:26, 28.90,52
2020-09-05,04:38:35, 28.80,53
2020-09-05,04:52:06, 28.80,48
2020-09-05,05:07:49, 28.80,51
2020-09-05,05:22:38, 28.80,49
2020-09-05,05:37:43, 28.80,50
2020-09-05,05:51:05, 28.90,50
2020-09-05,06:08:40, 28.90,50
2020-09-05,06:23:00, 29.10,52
2020-09-05,06:38:43, 29.20,48
2020-09-05,06:51:33, 29.80,47
2020-09-05,07:08:57, 31.10,44
2020-09-05,07:21:37, 32.29,42
2020-09-05,07:36:50, 33.29,41
2020-09-05,07:52:27, 34.00,40
2020-09-05,08:08:53, 34.60,39
2020-09-05,08:21:45, 34.90,39
2020-09-05,08:36:21, 34.90,39
2020-09-05,08:51:55, 35.00,39
2020-09-05,09:06:17, 34.79,39
2020-09-05,09:22:23, 34.29,40
2020-09-05,09:36:46, 33.90,41
2020-09-05,09:51:58, 33.60,41
2020-09-05,10:07:11, 33.29,42
2020-09-05,10:22:31, 33.10,43
2020-09-05,10:36:08, 32.90,43
2020-09-05,10:53:13, 32.79,44
2020-09-05,11:08:48, 32.70,44
2020-09-05,11:22:20, 32.60,44
2020-09-05,11:37:27, 32.60,45
2020-09-05,11:51:49, 32.50,45
2020-09-05,12:08:01, 32.50,45
2020-09-05,12:21:46, 32.50,45
2020-09-05,12:38:01, 32.50,45
2020-09-05,12:51:39, 32.40,46
2020-09-05,13:06:34, 32.40,46
2020-09-05,13:22:41, 32.40,46
2020-09-05,13:36:56, 32.40,46
2020-09-05,13:53:06, 32.40,46
2020-09-05,14:08:42, 32.40,47
2020-09-05,14:21:33, 32.40,47
2020-09-05,14:36:59, 32.40,47
2020-09-05,14:51:20, 32.40,47
2020-09-05,15:06:06, 32.29,47
2020-09-05,15:23:44, 32.29,48
2020-09-05,15:36:36, 32.29,48
2020-09-05,15:53:24, 32.20,48
2020-09-05,16:08:35, 32.20,48
2020-09-05,16:23:03, 32.20,49
2020-09-05,16:53:01, 32.10,50
2020-09-05,17:07:50, 32.00,50
2020-09-05,17:23:42, 31.90,50
2020-09-05,17:38:27, 31.90,50
2020-09-05,17:53:30, 31.80,51
2020-09-05,18:06:27, 31.80,51
2020-09-05,18:22:56, 31.70,52
2020-09-05,18:36:06, 31.70,52
2020-09-05,18:52:03, 31.60,52
2020-09-05,19:06:48, 31.50,52
2020-09-05,19:21:25, 31.50,53
2020-09-05,19:38:37, 31.40,54
2020-09-05,19:51:23, 31.40,53
2020-09-05,20:06:19, 31.30,53
2020-09-05,20:22:53, 31.20,54
2020-09-05,20:37:32, 31.20,54
2020-09-05,20:52:54, 31.10,53
2020-09-05,21:06:44, 31.00,53
2020-09-05,21:21:34, 30.90,54
2020-09-05,21:38:03, 30.80,54
2020-09-05,21:53:18, 30.70,54
2020-09-05,22:06:20, 30.70,54
2020-09-05,22:22:01, 30.70,55
2020-09-05,22:38:14, 30.60,55
2020-09-05,22:53:19, 30.60,55
2020-09-05,23:07:50, 30.50,55
2020-09-05,23:21:29, 30.40,57
2020-09-05,23:36:26, 30.40,56
2020-09-05,23:53:18, 30.40,56
2020-09-06,00:07:59, 30.30,56
2020-09-06,00:23:06, 30.30,56
2020-09-06,00:38:20, 30.20,57
2020-09-06,00:53:29, 30.10,57
2020-09-06,01:06:46, 30.10,57
2020-09-06,01:21:29, 30.10,57
2020-09-06,01:36:27, 30.10,57
2020-09-06,01:53:25, 30.00,57
2020-09-06,02:08:42, 30.00,57
2020-09-06,02:21:55, 29.90,58
2020-09-06,02:36:49, 29.80,58
2020-09-06,02:52:06, 29.80,58
2020-09-06,03:07:03, 29.70,59
2020-09-06,03:21:08, 29.60,58
2020-09-06,03:37:11, 29.60,59
2020-09-06,03:51:38, 29.50,59
2020-09-06,04:08:32, 29.50,59
2020-09-06,04:23:01, 29.40,60
2020-09-06,04:37:13, 29.30,59
2020-09-06,04:53:28, 29.30,60
2020-09-06,05:07:37, 29.20,61
2020-09-06,05:22:07, 29.10,60
2020-09-06,05:38:52, 29.00,61
2020-09-06,05:51:32, 29.00,60
2020-09-06,06:08:41, 29.10,60
2020-09-06,06:22:51, 29.20,60
2020-09-06,06:50:58, 29.40,58
2020-09-06,07:06:31, 29.30,59
2020-09-06,07:20:59, 29.30,59
2020-09-06,07:37:36, 29.40,59
2020-09-06,07:52:30, 29.40,59
2020-09-06,08:07:41, 29.40,58
2020-09-06,08:22:04, 29.60,59
2020-09-06,08:36:31, 29.60,57
2020-09-06,08:51:34, 29.70,57
2020-09-06,09:07:31, 29.80,58
2020-09-06,09:23:48, 30.00,57
2020-09-06,09:36:13, 30.00,57
2020-09-06,09:53:36, 29.90,57
2020-09-06,10:07:28, 30.10,58
2020-09-06,10:23:13, 30.20,56
2020-09-06,10:36:11, 30.30,56
2020-09-06,10:52:51, 30.30,56
2020-09-06,11:06:50, 30.30,56
2020-09-06,11:21:14, 30.40,56
