デバイス情報
******************************
デバイスタイプ:	   DL2101
ID:   CB200164
測定間隔:   1 min
注:
表示されるすべての時間は  UTC+9 および24時間制に基づいています。 [yyyy-MM-dd HH:mm:ss]

ロギング情報
******************************
開始時刻: 	2020-12-23 13:53:32
終了時刻:      2020-12-23 14:25:22
測定データ数:      32
測定時間:      0h 31m 50s 
最大値:        26.10℃/45.4%RH
最小値:        24.70℃/37.9%RH
平均値:        25.20℃ /40%RH
平均動態温度:25.20℃


日付,時刻,温度(℃),湿度(%RH)
******************************,******************************,******************************,******************************,******************************
2020-12-23,13:53:32, 24.90,40.1
2020-12-23,13:53:51, 24.90,41
2020-12-23,13:54:15, 25.00,45.4
2020-12-23,13:55:08, 25.20,40.9
2020-12-23,14:00:22, 25.80,39.7
2020-12-23,14:00:29, 25.80,40.2
2020-12-23,14:01:22, 25.90,39.79
2020-12-23,14:02:22, 26.10,39
2020-12-23,14:03:20, 26.10,39.9
2020-12-23,14:03:22, 26.10,39.9
2020-12-23,14:04:22, 26.10,39.7
2020-12-23,14:05:22, 25.90,37.9
2020-12-23,14:06:22, 25.80,38.29
2020-12-23,14:07:22, 25.60,38.5
2020-12-23,14:08:22, 25.50,39.6
2020-12-23,14:09:22, 25.40,39.2
2020-12-23,14:10:22, 25.30,40.4
2020-12-23,14:11:22, 25.30,42.4
2020-12-23,14:12:22, 25.20,42.4
2020-12-23,14:13:22, 25.00,42
2020-12-23,14:14:22, 24.80,40.4
2020-12-23,14:15:22, 24.80,39.9
2020-12-23,14:16:22, 24.80,39.29
2020-12-23,14:17:22, 24.70,38.9
2020-12-23,14:18:22, 24.70,39.9
2020-12-23,14:19:22, 24.70,40.5
2020-12-23,14:20:22, 24.70,40
2020-12-23,14:21:22, 24.70,39.6
2020-12-23,14:22:22, 24.80,39.1
2020-12-23,14:23:22, 24.70,38.9
2020-12-23,14:24:22, 24.80,38.9
2020-12-23,14:25:22, 24.80,38.79

