デバイス情報
******************************
デバイスタイプ:	   DL1201
ID:   07200072
測定間隔:   1 min
注:
表示されるすべての時間は  UTC+9 および24時間制に基づいています。 [yyyy-MM-dd HH:mm:ss]

ロギング情報
******************************
開始時刻: 	2020-10-14 22:01:33
終了時刻:      2020-10-21 10:44:54
測定データ数:      627
測定時間:      6d 12h 43m 21s 
最大値:        24.90℃/--%RH
最小値:        18.30℃/--%RH
平均値:        20.80℃ /--%RH
平均動態温度:20.80℃


日付,時刻,温度(℃),湿度(%RH)
******************************,******************************,******************************,******************************,******************************
2020-10-14,22:01:33, 23.10,--
2020-10-14,22:16:33, 23.10,--
2020-10-14,22:30:27, 23.10,--
2020-10-14,22:45:13, 23.10,--
2020-10-14,23:01:07, 23.10,--
2020-10-14,23:16:22, 23.10,--
2020-10-14,23:31:04, 23.10,--
2020-10-14,23:44:50, 23.10,--
2020-10-15,00:01:33, 23.00,--
2020-10-15,00:15:17, 23.10,--
2020-10-15,00:29:16, 23.00,--
2020-10-15,00:44:07, 23.00,--
2020-10-15,00:59:23, 23.00,--
2020-10-15,01:16:38, 23.00,--
2020-10-15,01:30:59, 23.00,--
2020-10-15,01:46:41, 22.90,--
2020-10-15,02:01:05, 22.90,--
2020-10-15,02:14:38, 22.90,--
2020-10-15,02:31:45, 22.80,--
2020-10-15,02:45:32, 22.80,--
2020-10-15,03:00:36, 22.80,--
2020-10-15,03:16:14, 22.80,--
2020-10-15,03:31:51, 22.80,--
2020-10-15,03:46:47, 22.80,--
2020-10-15,04:00:35, 22.70,--
2020-10-15,04:14:33, 22.70,--
2020-10-15,04:28:56, 22.70,--
2020-10-15,04:44:26, 22.60,--
2020-10-15,04:59:07, 22.60,--
2020-10-15,05:14:45, 22.60,--
2020-10-15,05:31:29, 22.60,--
2020-10-15,05:44:11, 22.60,--
2020-10-15,06:01:48, 22.60,--
2020-10-15,06:15:23, 22.60,--
2020-10-15,06:29:07, 22.60,--
2020-10-15,06:45:32, 22.50,--
2020-10-15,06:58:59, 22.50,--
2020-10-15,07:16:35, 22.50,--
2020-10-15,07:29:13, 22.30,--
2020-10-15,07:43:53, 22.40,--
