デバイス情報
******************************
デバイスタイプ:	   中距離無線温湿度センサー
ID:   C2200005
測定間隔:   1 min
注:
表示されるすべての時間は  UTC+9 および24時間制に基づいています。 [yyyy-MM-dd HH:mm:ss]

ロギング情報
******************************
開始時刻: 	2021-02-15 11:09:28
終了時刻:      2021-02-16 11:08:53
測定データ数:      1401
測定時間:      23h 59m 25s 
最大値:        28.00℃/42%RH
最小値:        17.50℃/28%RH
平均値:        22.70℃ /30%RH
平均動態温度:22.80℃


日付,時刻,温度(℃),湿度(%RH)
******************************,******************************,******************************,******************************,******************************
2021-02-15,11:09:28, 27.10,35
2021-02-15,11:10:31, 27.20,35
2021-02-15,11:11:33, 27.20,35
2021-02-15,11:12:36, 27.20,35
2021-02-15,11:13:39, 27.20,35
2021-02-15,11:14:41, 27.20,35
2021-02-15,11:15:44, 27.20,35
2021-02-15,11:16:53, 27.20,35
2021-02-15,11:17:55, 27.20,36
2021-02-15,11:18:58, 27.20,35
2021-02-15,11:20:01, 27.20,35
2021-02-15,11:21:03, 27.30,36
2021-02-15,11:22:06, 27.30,35
2021-02-15,11:23:09, 27.30,35
2021-02-15,11:24:11, 27.30,36
2021-02-15,11:25:14, 27.30,36
2021-02-15,11:26:16, 27.30,36
2021-02-15,11:27:19, 27.30,35
2021-02-15,11:28:22, 27.30,35
2021-02-15,11:29:24, 27.30,36
2021-02-15,11:30:27, 27.30,36
2021-02-15,11:31:30, 27.30,36
2021-02-15,11:32:32, 27.30,36
2021-02-15,11:33:35, 27.30,36
2021-02-15,11:34:06, 27.30,35
2021-02-15,11:35:09, 27.30,35
2021-02-15,11:36:11, 27.30,35
2021-02-15,11:37:14, 27.30,35
2021-02-15,11:38:17, 27.30,35
2021-02-15,11:39:19, 27.30,35
2021-02-15,11:40:22, 27.30,36
2021-02-15,11:41:24, 27.30,35
2021-02-15,11:42:27, 27.30,35
2021-02-15,11:43:30, 27.30,35
2021-02-15,11:44:32, 27.30,36
2021-02-15,11:45:35, 27.40,35
2021-02-15,11:46:38, 27.40,35
2021-02-15,11:47:40, 27.40,36
2021-02-15,11:48:43, 27.40,35
2021-02-15,11:49:45, 27.40,35
2021-02-15,11:50:48, 27.40,35
2021-02-15,11:51:51, 27.40,36
2021-02-15,11:52:53, 27.50,36
2021-02-15,11:53:56, 27.50,35
2021-02-15,11:54:59, 27.50,35
2021-02-15,11:56:01, 27.50,36
2021-02-15,11:57:04, 27.50,36
2021-02-15,11:58:06, 27.50,36
2021-02-15,11:59:09, 27.40,36
2021-02-15,12:00:12, 27.40,36
