デバイス情報
******************************
デバイスタイプ:	   長距離無線温湿度センサー
ID:   CB200503
測定間隔:   1 min
注:
表示されるすべての時間は  UTC+9 および24時間制に基づいています。 [yyyy-MM-dd HH:mm:ss]

ロギング情報
******************************
開始時刻: 	2021-02-12 18:12:42
終了時刻:      2021-02-13 13:23:40
測定データ数:      1178
測定時間:      19h 10m 58s 
最大値:        23.70℃/48.3%RH
最小値:        17.00℃/31.6%RH
平均値:        17.70℃ /40%RH
平均動態温度:17.70℃


日付,時刻,温度(℃),湿度(%RH)
******************************,******************************,******************************,******************************,******************************
2021-02-12,18:12:42, 22.50,44
2021-02-12,18:13:42, 22.50,43.9
2021-02-12,18:14:42, 22.50,44.3
2021-02-12,18:15:42, 22.50,44.6
2021-02-12,18:16:42, 22.50,44.6
2021-02-12,18:17:42, 22.50,44.8
2021-02-12,18:18:42, 22.50,44.9
2021-02-12,18:19:42, 22.60,45.2
2021-02-12,18:20:42, 22.80,47.6
2021-02-12,18:21:42, 22.90,45.7
2021-02-12,18:22:42, 23.10,45.7
2021-02-12,18:23:42, 23.20,45.6
2021-02-12,18:24:42, 23.30,45.6
2021-02-12,18:25:42, 23.30,45.5
2021-02-12,18:26:42, 23.40,45.4
2021-02-12,18:27:42, 23.50,45.3
2021-02-12,18:28:42, 23.50,45.2
2021-02-12,18:29:42, 23.50,45.1
2021-02-12,18:30:42, 23.60,45.1
2021-02-12,18:31:42, 23.60,45
2021-02-12,18:32:42, 23.60,44.9
2021-02-12,18:33:42, 23.70,44.8
2021-02-12,18:34:42, 23.70,44.7
2021-02-12,18:35:42, 23.70,44.6
2021-02-12,18:36:42, 23.70,44.5
2021-02-12,18:37:42, 23.70,43.6
2021-02-12,18:38:42, 23.60,39.7
2021-02-12,18:39:41, 23.30,34.9
2021-02-12,18:40:41, 22.70,31.6
2021-02-12,18:41:41, 22.00,32.9
2021-02-12,18:42:41, 21.50,33.2
2021-02-12,18:43:41, 21.00,32.79
2021-02-12,18:44:41, 20.60,33.9
2021-02-12,18:45:41, 20.20,34.6
2021-02-12,18:46:41, 19.89,35.5
2021-02-12,18:47:41, 19.70,35.9
2021-02-12,18:48:41, 19.50,35.4
2021-02-12,18:49:41, 19.30,35.1
2021-02-12,18:50:41, 19.10,35.79
2021-02-12,18:51:41, 19.00,36.6
2021-02-12,18:52:41, 18.89,39.4
2021-02-12,18:53:41, 19.00,41.4
2021-02-12,18:54:41, 19.20,43
2021-02-12,18:55:41, 19.30,44
2021-02-12,18:56:41, 19.50,44.2
2021-02-12,18:57:41, 19.70,44.4
2021-02-12,18:58:41, 19.89,44.5
2021-02-12,18:59:41, 20.00,44.6
2021-02-12,19:00:41, 20.20,44.2
2021-02-12,19:01:41, 20.30,41.3
2021-02-12,19:02:41, 20.20,39.4
2021-02-12,19:03:41, 20.10,37.4
2021-02-12,19:04:41, 19.89,36.79
2021-02-12,19:05:41, 19.70,36.9
2021-02-12,19:06:41, 19.50,36.29
2021-02-12,19:07:41, 19.30,36.79
2021-02-12,19:08:41, 19.10,37.1
2021-02-12,19:08:41, 19.10,37.1
2021-02-12,19:09:41, 19.00,38.7
2021-02-12,19:10:41, 18.89,39.5
2021-02-12,19:11:41, 18.89,38.29
2021-02-12,19:12:41, 18.80,37.6
2021-02-12,19:13:41, 18.70,36.9
2021-02-12,19:14:41, 18.50,36.5
2021-02-12,19:15:41, 18.39,35.9
2021-02-12,19:16:41, 18.20,35.4
2021-02-12,19:17:41, 18.00,35.5
2021-02-12,19:17:41, 18.00,35.5
2021-02-12,19:18:41, 17.80,36.79
2021-02-12,19:19:41, 17.80,38.1
2021-02-12,19:20:41, 17.80,38.9
2021-02-12,19:20:41, 17.80,38.9
2021-02-12,19:21:41, 17.80,39.5
2021-02-12,19:22:41, 17.80,39.79
2021-02-12,19:23:41, 17.89,40
2021-02-12,19:24:41, 17.89,40.2
2021-02-12,19:25:41, 17.89,40.29
2021-02-12,19:26:41, 18.00,40.29
2021-02-12,19:27:41, 18.00,40.29
2021-02-12,19:28:41, 18.00,40.4
2021-02-12,19:29:41, 18.10,40.4
2021-02-12,19:30:41, 18.10,40.4
2021-02-12,19:31:41, 18.10,40.4
2021-02-12,19:32:41, 18.10,40.4
2021-02-12,19:33:41, 18.10,40.4
2021-02-12,19:34:41, 18.10,40.29
2021-02-12,19:35:41, 18.10,40.29
2021-02-12,19:36:41, 18.10,40.4
2021-02-12,19:37:41, 18.10,40.29
2021-02-12,19:38:41, 18.00,40.4
2021-02-12,19:39:41, 18.00,40.29
2021-02-12,19:40:41, 18.00,40.4
2021-02-12,19:41:41, 18.00,40.4
2021-02-12,19:42:41, 18.00,40.4
2021-02-12,19:43:41, 18.00,40.4
2021-02-12,19:44:41, 17.89,40.4
2021-02-12,19:45:41, 17.89,40.5
2021-02-12,19:46:41, 17.89,40.6
2021-02-12,19:47:41, 17.89,40.6
2021-02-12,19:48:41, 17.89,40.6
2021-02-12,19:49:41, 17.89,40.7
2021-02-12,19:50:41, 17.89,40.7
2021-02-12,19:51:41, 17.89,40.79
2021-02-12,19:52:41, 17.80,40.7
2021-02-12,19:53:41, 17.80,40.79
2021-02-12,19:54:41, 17.80,40.79
2021-02-12,19:55:41, 17.80,40.79
2021-02-12,19:56:41, 17.80,40.9
2021-02-12,19:57:41, 17.80,40.79
2021-02-12,19:58:41, 17.80,40.79
2021-02-12,19:59:41, 17.70,40.9
2021-02-12,20:00:41, 17.80,41
2021-02-12,20:01:41, 17.70,40.9
2021-02-12,20:02:41, 17.70,40.9
2021-02-12,20:03:41, 17.70,40.9
2021-02-12,20:04:41, 17.70,40.9
2021-02-12,20:05:41, 17.70,40.9
2021-02-12,20:06:41, 17.70,41
2021-02-12,20:07:41, 17.60,41
2021-02-12,20:08:41, 17.70,41
2021-02-12,20:08:41, 17.70,41
2021-02-12,20:09:41, 17.60,41
2021-02-12,20:10:41, 17.60,41
2021-02-12,20:11:41, 17.60,41
2021-02-12,20:12:41, 17.60,41
2021-02-12,20:13:41, 17.50,41
2021-02-12,20:14:41, 17.60,41.1
2021-02-12,20:15:41, 17.50,41.1
2021-02-12,20:16:41, 17.50,41.1
2021-02-12,20:17:41, 17.50,41.1
2021-02-12,20:18:41, 17.50,41.2
