デバイス情報
******************************
デバイスタイプ:	   長距離無線温度センサー
ID:   CA200002
測定間隔:   1 min
注:
表示されるすべての時間は  UTC+9 および24時間制に基づいています。 [yyyy-MM-dd HH:mm:ss]

ロギング情報
******************************
開始時刻: 	2021-02-12 21:03:23
終了時刻:      2021-02-13 17:59:21
測定データ数:      1264
測定時間:      20h 55m 58s 
最大値:        19.10℃/--%RH
最小値:        15.20℃/--%RH
平均値:        16.10℃ /--%RH
平均動態温度:16.10℃


日付,時刻,温度(℃),湿度(%RH)
******************************,******************************,******************************,******************************,******************************
2021-02-12,21:03:23, 19.10,--
2021-02-12,21:04:23, 19.00,--
2021-02-12,21:05:23, 19.00,--
2021-02-12,21:06:23, 19.00,--
2021-02-12,21:07:23, 19.00,--
2021-02-12,21:08:23, 19.00,--
2021-02-12,21:09:23, 19.00,--
2021-02-12,21:10:23, 18.89,--
2021-02-12,21:11:23, 18.80,--
2021-02-12,21:12:23, 18.80,--
2021-02-12,21:13:23, 18.80,--
2021-02-12,21:14:23, 18.80,--
2021-02-12,21:15:23, 18.80,--
2021-02-12,21:16:23, 18.70,--
2021-02-12,21:17:23, 18.70,--
2021-02-12,21:18:23, 18.60,--
2021-02-12,21:19:23, 18.60,--
2021-02-12,21:20:23, 18.60,--
2021-02-12,21:21:23, 18.60,--
2021-02-12,21:22:23, 18.60,--
2021-02-12,21:23:23, 18.60,--
2021-02-12,21:24:23, 18.50,--
2021-02-12,21:25:23, 18.50,--
2021-02-12,21:26:23, 18.50,--
2021-02-12,21:27:23, 18.50,--
2021-02-12,21:28:23, 18.50,--
2021-02-12,21:29:23, 18.50,--
2021-02-12,21:30:23, 18.39,--
2021-02-12,21:31:23, 18.39,--
2021-02-12,21:32:23, 18.39,--
2021-02-12,21:33:23, 18.39,--
2021-02-12,21:34:23, 18.39,--
2021-02-12,21:35:23, 18.30,--
2021-02-12,21:36:23, 18.30,--
2021-02-12,21:37:23, 18.30,--
2021-02-12,21:38:23, 18.30,--
2021-02-12,21:39:23, 18.30,--
2021-02-12,21:40:23, 18.30,--
2021-02-12,21:41:23, 18.20,--
2021-02-12,21:42:23, 18.20,--
2021-02-12,21:43:23, 18.20,--
2021-02-12,21:44:23, 18.20,--
2021-02-12,21:45:23, 18.10,--
2021-02-12,21:46:23, 18.10,--
2021-02-12,21:47:23, 18.10,--
2021-02-12,21:48:23, 18.10,--
2021-02-12,21:49:23, 18.10,--
2021-02-12,21:50:23, 18.10,--
2021-02-12,21:51:23, 18.00,--
2021-02-12,21:52:23, 18.00,--
2021-02-12,21:53:23, 18.00,--
2021-02-12,21:54:23, 18.00,--
2021-02-12,21:55:23, 18.00,--
2021-02-12,21:56:23, 18.00,--
2021-02-12,21:57:23, 18.00,--
2021-02-12,21:58:23, 18.00,--
2021-02-12,21:59:23, 17.89,--
2021-02-12,22:00:23, 17.89,--
2021-02-12,22:01:23, 17.89,--
2021-02-12,22:02:23, 17.89,--
2021-02-12,22:03:23, 17.80,--
2021-02-12,22:04:23, 17.80,--
2021-02-12,22:05:23, 17.80,--
2021-02-12,22:06:23, 17.80,--
2021-02-12,22:07:23, 17.80,--
2021-02-12,22:08:23, 17.80,--
2021-02-12,22:09:23, 17.80,--
2021-02-12,22:10:23, 17.80,--
2021-02-12,22:11:23, 17.80,--
2021-02-12,22:12:23, 17.80,--
2021-02-12,22:13:23, 17.70,--
2021-02-12,22:14:23, 17.70,--
2021-02-12,22:15:23, 17.70,--
2021-02-12,22:16:23, 17.70,--
2021-02-12,22:17:23, 17.70,--
2021-02-12,22:18:23, 17.60,--
