デバイス情報
******************************
デバイスタイプ:	   DR2101
ID:   C2200005
測定間隔:   1 min
注:
表示されるすべての時間は  UTC+9 および24時間制に基づいています。 [yyyy-MM-dd HH:mm:ss]

ロギング情報
******************************
開始時刻: 	2020-11-25 18:48:51
終了時刻:      2020-11-26 10:51:37
測定データ数:      190
測定時間:      16h 2m 46s 
最大値:        25.90℃/48%RH
最小値:        19.60℃/41%RH
平均値:        22.20℃ /40%RH
平均動態温度:22.30℃


日付,時刻,温度(℃),湿度(%RH)
******************************,******************************,******************************,******************************,******************************
2020-11-25,18:48:51, 25.50,46
2020-11-25,18:53:55, 25.90,42
2020-11-25,18:58:59, 25.40,42
2020-11-25,19:04:03, 25.10,43
2020-11-25,19:09:07, 24.90,43
2020-11-25,19:14:11, 24.70,43
2020-11-25,19:19:15, 24.60,44
2020-11-25,19:24:19, 24.70,43
2020-11-25,19:29:23, 24.80,44
2020-11-25,19:34:27, 25.00,42
2020-11-25,19:39:31, 25.00,43
2020-11-25,19:44:35, 25.00,42
2020-11-25,19:49:39, 25.90,42
2020-11-25,19:54:43, 24.30,44
2020-11-25,19:59:47, 24.60,43
2020-11-25,20:04:52, 24.60,43
2020-11-25,20:09:56, 24.80,44
2020-11-25,20:15:00, 25.00,43
2020-11-25,20:20:04, 25.20,42
2020-11-25,20:25:08, 25.30,42
2020-11-25,20:30:12, 25.30,42
2020-11-25,20:35:16, 25.50,41
2020-11-25,20:40:20, 25.60,41
2020-11-25,20:45:24, 25.30,42
2020-11-25,20:50:28, 25.50,41
2020-11-25,20:55:32, 25.50,41
2020-11-25,21:00:36, 25.40,41
2020-11-25,21:05:40, 25.40,41
2020-11-25,21:10:44, 25.30,41
2020-11-25,21:15:48, 25.50,41
2020-11-25,21:20:52, 25.60,41
2020-11-25,21:25:56, 25.60,41
2020-11-25,21:31:00, 25.50,41
2020-11-25,21:36:04, 25.60,41
2020-11-25,21:41:08, 25.40,41
2020-11-25,21:46:12, 25.50,41
2020-11-25,21:51:16, 25.40,41
2020-11-25,21:56:20, 25.40,41
2020-11-25,22:01:24, 25.50,41
2020-11-25,22:06:28, 25.30,41
2020-11-25,22:11:32, 24.90,41
2020-11-25,22:16:36, 24.60,42
2020-11-25,22:21:40, 24.30,42
2020-11-25,22:26:44, 24.10,42
2020-11-25,22:31:48, 23.90,43
2020-11-25,22:36:52, 23.70,43
2020-11-25,22:41:56, 23.50,43
2020-11-25,22:47:00, 23.40,43
2020-11-25,22:52:04, 23.30,43
2020-11-25,22:57:08, 23.10,44
2020-11-25,23:02:13, 23.00,44
2020-11-25,23:07:17, 22.90,44
2020-11-25,23:12:21, 22.80,44
2020-11-25,23:17:25, 22.70,44
2020-11-25,23:22:29, 22.60,44
2020-11-25,23:27:33, 22.40,44
2020-11-25,23:32:37, 22.40,44
2020-11-25,23:37:41, 22.30,45
2020-11-25,23:42:45, 22.20,45
2020-11-25,23:47:49, 22.10,45
2020-11-25,23:52:53, 22.00,45
2020-11-25,23:57:57, 22.00,45
2020-11-26,00:03:01, 21.90,45
2020-11-26,00:08:05, 21.80,45
2020-11-26,00:13:09, 21.80,45
2020-11-26,00:18:13, 21.70,45
2020-11-26,00:28:21, 21.60,45
2020-11-26,00:33:25, 21.50,45
2020-11-26,00:38:29, 21.50,45
2020-11-26,00:43:33, 21.40,46
2020-11-26,00:48:37, 21.40,46
2020-11-26,00:53:41, 21.30,46
2020-11-26,00:58:45, 21.30,46
2020-11-26,01:03:49, 21.20,46
2020-11-26,01:08:53, 21.20,46
2020-11-26,01:13:57, 21.20,46
2020-11-26,01:19:01, 21.10,46
2020-11-26,01:24:05, 21.10,46
2020-11-26,01:29:09, 21.00,46
2020-11-26,01:34:13, 21.00,46
2020-11-26,01:39:17, 21.00,46
2020-11-26,01:44:21, 20.90,46
2020-11-26,01:49:25, 20.90,46
2020-11-26,01:54:30, 20.90,46
2020-11-26,01:59:34, 20.80,46
2020-11-26,02:04:38, 20.80,46
2020-11-26,02:09:42, 20.80,46
2020-11-26,02:14:46, 20.70,46
2020-11-26,02:19:50, 20.70,46
2020-11-26,02:24:54, 20.70,46
2020-11-26,02:29:58, 20.60,46
2020-11-26,02:35:02, 20.60,46
2020-11-26,02:40:06, 20.60,46
2020-11-26,02:45:10, 20.60,46
2020-11-26,02:50:14, 20.50,46
2020-11-26,02:55:18, 20.50,46
2020-11-26,03:00:22, 20.50,47
2020-11-26,03:05:26, 20.50,47
2020-11-26,03:10:30, 20.39,47
2020-11-26,03:15:34, 20.39,47
2020-11-26,03:20:38, 20.39,47
2020-11-26,03:25:42, 20.39,47
2020-11-26,03:30:46, 20.39,47
2020-11-26,03:35:50, 20.30,47
2020-11-26,03:40:54, 20.30,47
2020-11-26,03:45:58, 20.30,47
2020-11-26,03:51:02, 20.30,47
2020-11-26,03:56:06, 20.20,47
2020-11-26,04:01:10, 20.20,47
2020-11-26,04:06:14, 20.20,47
2020-11-26,04:11:18, 20.20,47
2020-11-26,04:16:22, 20.20,47
2020-11-26,04:21:26, 20.10,47
2020-11-26,04:26:30, 20.10,47
2020-11-26,04:31:34, 20.10,47
2020-11-26,04:36:38, 20.10,47
2020-11-26,04:41:42, 20.10,47
2020-11-26,04:46:46, 20.00,47
2020-11-26,04:51:51, 20.00,47
2020-11-26,04:56:55, 20.00,47
2020-11-26,05:01:59, 20.00,47
2020-11-26,05:07:03, 20.00,47
2020-11-26,05:12:07, 20.00,47
2020-11-26,05:17:11, 19.89,47
2020-11-26,05:22:15, 19.89,47
2020-11-26,05:27:19, 19.89,47
2020-11-26,05:32:23, 19.89,47
2020-11-26,05:37:27, 19.89,47
2020-11-26,05:42:31, 19.89,47
2020-11-26,05:47:35, 19.80,47
2020-11-26,05:52:39, 19.80,47
2020-11-26,05:57:43, 19.80,47
2020-11-26,06:02:47, 19.80,47
2020-11-26,06:07:51, 19.80,47
2020-11-26,06:12:55, 19.80,47
2020-11-26,06:17:59, 19.80,47
2020-11-26,06:23:03, 19.70,47
2020-11-26,06:28:07, 19.70,47
2020-11-26,06:33:11, 19.70,47
2020-11-26,06:38:15, 19.70,47
2020-11-26,06:43:19, 19.70,47
2020-11-26,06:48:23, 19.70,47
2020-11-26,06:53:27, 19.70,47
2020-11-26,06:58:31, 19.60,47
2020-11-26,07:03:35, 19.60,47
2020-11-26,07:08:39, 19.60,47
2020-11-26,07:13:43, 19.60,47
2020-11-26,07:18:47, 19.60,47
2020-11-26,07:23:51, 19.60,47
2020-11-26,07:28:55, 19.60,47
2020-11-26,07:33:59, 19.60,47
2020-11-26,07:39:03, 19.60,47
2020-11-26,07:44:07, 19.60,48
2020-11-26,07:49:12, 20.00,48
2020-11-26,07:54:16, 20.90,47
2020-11-26,07:59:20, 21.30,45
2020-11-26,08:04:24, 21.70,45
2020-11-26,08:09:28, 22.00,45
2020-11-26,08:14:32, 22.40,44
2020-11-26,08:19:36, 22.50,44
2020-11-26,08:24:40, 22.70,44
2020-11-26,08:29:44, 23.10,43
2020-11-26,08:34:48, 23.20,42
2020-11-26,08:39:52, 23.10,43
2020-11-26,08:44:56, 23.40,42
2020-11-26,08:50:00, 23.40,43
2020-11-26,08:55:04, 23.50,43
2020-11-26,09:00:08, 23.80,43
2020-11-26,09:05:12, 24.00,43
2020-11-26,09:10:16, 23.90,44
2020-11-26,09:15:20, 23.90,44
2020-11-26,09:20:24, 24.10,43
2020-11-26,09:25:28, 24.20,43
2020-11-26,09:30:32, 24.10,44
2020-11-26,09:35:36, 24.30,43
2020-11-26,09:40:40, 24.40,44
2020-11-26,09:45:44, 24.40,44
2020-11-26,09:50:48, 24.40,44
2020-11-26,09:55:52, 24.60,44
2020-11-26,10:00:56, 24.10,45
2020-11-26,10:06:00, 23.60,47
2020-11-26,10:11:04, 23.70,47
2020-11-26,10:16:08, 23.70,46
2020-11-26,10:21:12, 23.60,47
2020-11-26,10:26:16, 23.70,46
2020-11-26,10:31:20, 23.60,46
2020-11-26,10:36:24, 23.60,46
2020-11-26,10:41:28, 23.60,46
