デバイス情報
******************************
デバイスタイプ:	   DL1201
ID:   07200072
測定間隔:   1 min
注:
表示されるすべての時間は  UTC+9 および24時間制に基づいています。 [yyyy-MM-dd HH:mm:ss]

ロギング情報
******************************
開始時刻: 	2020-09-18 14:22:41
終了時刻:      2020-09-25 14:06:33
測定データ数:      668
測定時間:      6d 23h 43m 52s 
最大値:        27.80℃/--%RH
最小値:        22.60℃/--%RH
平均値:        25.70℃ /--%RH
平均動態温度:25.70℃


日付,時刻,温度(℃),湿度(%RH)
******************************,******************************,******************************,******************************,******************************
2020-09-18,14:22:41, 25.30,--
2020-09-18,14:36:46, 25.30,--
2020-09-18,14:54:01, 25.30,--
2020-09-18,15:08:45, 25.30,--
2020-09-18,15:21:28, 25.20,--
2020-09-18,15:36:53, 25.50,--
2020-09-18,15:53:53, 25.30,--
2020-09-18,16:09:05, 25.40,--
2020-09-18,16:21:29, 25.40,--
2020-09-18,16:37:31, 25.40,--
2020-09-18,16:52:11, 25.50,--
2020-09-18,17:08:05, 24.90,--
2020-09-18,17:22:31, 25.00,--
2020-09-18,17:36:56, 25.10,--
2020-09-18,17:54:18, 25.10,--
2020-09-18,18:07:28, 25.10,--
2020-09-18,18:23:00, 25.10,--
2020-09-18,18:38:25, 25.00,--
2020-09-18,18:52:51, 24.90,--
2020-09-18,19:08:22, 24.80,--
2020-09-18,19:24:15, 24.80,--
2020-09-18,19:38:43, 25.30,--
2020-09-18,19:52:01, 25.80,--
2020-09-18,20:08:52, 26.10,--
2020-09-18,20:22:17, 26.40,--
2020-09-18,20:38:05, 26.50,--
2020-09-18,20:51:58, 26.80,--
2020-09-18,21:06:58, 26.80,--
2020-09-18,21:23:48, 27.00,--
2020-09-18,21:39:06, 27.10,--
2020-09-18,21:53:04, 27.10,--
2020-09-18,22:07:23, 27.30,--
2020-09-18,22:24:02, 27.30,--
2020-09-18,22:37:04, 27.40,--
2020-09-18,22:51:57, 27.50,--
2020-09-18,23:08:04, 27.50,--
2020-09-18,23:23:06, 27.50,--
2020-09-18,23:38:43, 27.60,--
2020-09-18,23:53:27, 27.60,--
2020-09-19,00:07:05, 27.60,--
2020-09-19,00:22:00, 27.60,--
2020-09-19,00:37:16, 27.70,--
2020-09-19,00:53:38, 27.70,--
2020-09-19,01:07:42, 27.70,--
2020-09-19,01:23:21, 27.70,--
2020-09-19,01:38:05, 27.70,--
2020-09-19,01:52:55, 27.70,--
2020-09-19,02:07:06, 27.70,--
2020-09-19,02:23:00, 27.70,--
2020-09-19,02:38:45, 27.70,--
2020-09-19,02:51:42, 27.70,--
2020-09-19,03:08:54, 27.70,--
2020-09-19,03:22:11, 27.80,--
2020-09-19,03:37:09, 27.80,--
2020-09-19,04:08:44, 27.70,--
2020-09-19,04:21:28, 27.70,--
2020-09-19,04:36:44, 27.70,--
2020-09-19,04:52:58, 27.70,--
2020-09-19,05:08:11, 27.60,--
2020-09-19,05:22:15, 27.60,--
2020-09-19,05:38:16, 27.60,--
2020-09-19,05:53:12, 27.50,--
2020-09-19,06:08:50, 27.50,--
2020-09-19,06:21:47, 27.50,--
2020-09-19,06:36:43, 27.50,--
2020-09-19,06:54:00, 27.50,--
2020-09-19,07:08:53, 27.50,--
2020-09-19,07:22:34, 27.60,--
2020-09-19,07:38:03, 27.70,--
2020-09-19,07:54:03, 27.80,--
2020-09-19,08:07:22, 27.80,--
2020-09-19,08:22:05, 27.80,--
2020-09-19,08:37:16, 27.80,--
2020-09-19,08:53:45, 27.70,--
2020-09-19,09:07:26, 27.70,--
2020-09-19,09:21:34, 27.70,--
2020-09-19,09:37:51, 27.70,--
2020-09-19,09:54:13, 27.70,--
2020-09-19,10:08:18, 27.70,--
2020-09-19,10:23:13, 27.60,--
2020-09-19,10:37:23, 27.70,--
2020-09-19,10:53:37, 27.70,--
2020-09-19,11:07:39, 27.70,--
2020-09-19,11:22:02, 27.70,--
2020-09-19,11:37:00, 27.60,--
2020-09-19,11:52:53, 27.60,--
2020-09-19,12:08:33, 27.60,--
2020-09-19,12:22:32, 27.60,--
2020-09-19,12:37:20, 27.70,--
2020-09-19,12:52:44, 27.70,--
2020-09-19,13:09:16, 27.70,--
2020-09-19,13:21:58, 27.70,--
2020-09-19,13:38:47, 27.70,--
2020-09-19,13:53:26, 27.70,--
2020-09-19,14:08:03, 27.80,--
2020-09-19,14:21:37, 27.70,--
2020-09-19,14:36:35, 27.70,--
2020-09-19,14:52:08, 27.70,--
