デバイス情報
******************************
デバイスタイプ:	   ??????????? DL1201

ID:   07190084
測定間隔:   1 min
注:
表示されるすべての時間は  UTC+9 および24時間制に基づいています。 [yyyy-MM-dd HH:mm:ss]

ロギング情報
******************************
開始時刻: 	2020-08-27 17:17:53
終了時刻:      2020-09-03 17:06:17
測定データ数:      964
測定時間:      6d 23h 48m 24s 
最大値:        32.60℃/--%RH
最小値:        21.40℃/--%RH
平均値:        27.10℃ /--%RH
平均動態温度:27.10℃


日付,時刻,温度(℃),湿度(%RH)
******************************,******************************,******************************,******************************,******************************
2020-08-27,17:17:53, 24.00,--
2020-08-27,17:35:50, 25.10,--
2020-08-27,17:53:09, 24.80,--
2020-08-27,18:10:06, 25.00,--
2020-08-27,18:26:02, 24.90,--
2020-08-27,18:41:27, 25.40,--
2020-08-27,18:56:34, 26.10,--
2020-08-27,19:12:45, 26.80,--
2020-08-27,19:29:12, 26.50,--
2020-08-27,19:47:03, 26.60,--
2020-08-27,20:04:31, 27.60,--
2020-08-27,20:21:41, 28.10,--
2020-08-27,20:39:20, 28.50,--
2020-08-27,20:57:21, 28.80,--
2020-08-27,21:13:50, 29.00,--
2020-08-27,21:29:15, 29.10,--
2020-08-27,21:45:48, 29.10,--
2020-08-27,22:02:01, 29.20,--
2020-08-27,22:17:56, 29.30,--
2020-08-27,22:33:01, 29.30,--
2020-08-27,22:48:03, 29.30,--
2020-08-27,23:04:26, 29.40,--
2020-08-27,23:20:55, 29.40,--
2020-08-27,23:36:45, 29.40,--
2020-08-27,23:53:50, 29.50,--
2020-08-28,00:09:11, 29.50,--
2020-08-28,00:25:46, 29.50,--
2020-08-28,00:42:20, 29.50,--
2020-08-28,00:58:48, 29.50,--
2020-08-28,01:16:28, 29.60,--
2020-08-28,01:31:38, 29.60,--
2020-08-28,01:49:19, 29.60,--
2020-08-28,02:06:37, 29.60,--
2020-08-28,02:23:27, 29.60,--
2020-08-28,02:41:14, 29.60,--
2020-08-28,02:58:13, 29.60,--
2020-08-28,03:14:33, 29.60,--
2020-08-28,03:31:10, 29.60,--
2020-08-28,03:46:52, 29.60,--
2020-08-28,04:02:26, 29.70,--
2020-08-28,04:19:40, 29.70,--
2020-08-28,04:37:15, 29.70,--
2020-08-28,04:54:30, 29.80,--
2020-08-28,05:11:15, 29.80,--
2020-08-28,05:27:12, 29.70,--
2020-08-28,05:43:54, 29.80,--
2020-08-28,05:59:01, 29.80,--
2020-08-28,06:14:52, 29.80,--
2020-08-28,06:30:01, 29.80,--
2020-08-28,06:46:58, 29.90,--
2020-08-28,07:02:28, 24.60,--
2020-08-28,07:19:52, 24.50,--
2020-08-28,07:36:24, 24.50,--
2020-08-28,07:54:05, 24.30,--
2020-08-28,08:09:38, 23.60,--
2020-08-28,08:27:31, 24.50,--
2020-08-28,08:43:20, 23.00,--
2020-08-28,08:59:27, 23.10,--
2020-08-28,09:14:46, 23.00,--
2020-08-28,09:31:15, 22.60,--
2020-08-28,09:46:35, 22.30,--
2020-08-28,10:01:53, 22.10,--
2020-08-28,10:17:20, 21.80,--
2020-08-28,10:32:56, 22.50,--
2020-08-28,10:48:35, 22.40,--
2020-08-28,11:05:36, 22.30,--
2020-08-28,11:22:00, 25.80,--
2020-08-28,11:38:23, 26.90,--
2020-08-28,11:54:18, 27.60,--
2020-08-28,12:11:05, 28.00,--
2020-08-28,12:26:34, 28.30,--
2020-08-28,12:42:33, 28.20,--
2020-08-28,12:58:52, 28.30,--
2020-08-28,13:15:19, 28.50,--
2020-08-28,13:32:27, 28.60,--
2020-08-28,13:48:28, 28.30,--
2020-08-28,14:06:21, 28.30,--
2020-08-28,14:24:05, 28.40,--
2020-08-28,14:40:27, 28.20,--
2020-08-28,14:55:59, 28.10,--
2020-08-28,15:12:08, 28.20,--
2020-08-28,15:29:47, 28.20,--
2020-08-28,15:46:38, 28.20,--
2020-08-28,16:03:10, 28.30,--
2020-08-28,16:19:44, 28.30,--
2020-08-28,16:35:10, 28.50,--
2020-08-28,16:50:17, 28.30,--
2020-08-28,17:08:08, 28.30,--
2020-08-28,17:25:36, 28.40,--
2020-08-28,17:40:59, 28.50,--
2020-08-28,17:57:55, 28.30,--
