デバイス情報
******************************
デバイスタイプ:	   DL1201
ID:   CA200002
測定間隔:   1 min
注:
表示されるすべての時間は  UTC+9 および24時間制に基づいています。 [yyyy-MM-dd HH:mm:ss]

ロギング情報
******************************
開始時刻: 	2020-11-24 14:49:21
終了時刻:      2020-12-01 14:33:46
測定データ数:      656
測定時間:      6d 23h 44m 25s 
最大値:        22.80℃/--%RH
最小値:        15.50℃/--%RH
平均値:        18.80℃ /--%RH
平均動態温度:18.80℃


日付,時刻,温度(℃),湿度(%RH)
******************************,******************************,******************************,******************************,******************************
2020-11-24,14:49:21, 21.30,--
2020-11-24,15:04:21, 21.30,--
2020-11-24,15:19:20, 21.40,--
2020-11-24,15:34:20, 21.40,--
2020-11-24,15:49:20, 21.40,--
2020-11-24,16:04:20, 21.40,--
2020-11-24,16:19:20, 21.40,--
2020-11-24,16:34:20, 21.30,--
2020-11-24,16:49:20, 21.30,--
2020-11-24,17:19:20, 21.20,--
2020-11-24,17:34:20, 21.20,--
2020-11-24,17:49:20, 21.30,--
2020-11-24,18:04:20, 21.30,--
2020-11-24,18:19:20, 21.30,--
2020-11-24,18:34:20, 21.30,--
2020-11-24,18:49:20, 21.20,--
2020-11-24,19:04:20, 21.10,--
2020-11-24,19:19:20, 21.10,--
2020-11-24,19:34:19, 21.10,--
2020-11-24,19:49:19, 20.90,--
2020-11-24,20:04:19, 20.80,--
2020-11-24,20:19:19, 20.60,--
2020-11-24,20:34:19, 20.50,--
2020-11-24,20:49:19, 20.50,--
2020-11-24,21:04:19, 20.30,--
2020-11-24,21:19:19, 20.30,--
2020-11-24,21:34:19, 20.20,--
2020-11-24,21:49:19, 20.10,--
2020-11-24,22:04:19, 20.10,--
2020-11-24,22:19:19, 20.10,--
2020-11-24,22:34:19, 20.00,--
2020-11-24,22:49:19, 20.00,--
2020-11-24,23:04:19, 20.00,--
2020-11-24,23:19:19, 19.89,--
2020-11-24,23:34:19, 19.80,--
2020-11-24,23:49:19, 19.80,--
2020-11-25,00:04:18, 19.80,--
2020-11-25,00:19:18, 19.70,--
2020-11-25,00:34:18, 19.60,--
2020-11-25,00:49:18, 19.60,--
2020-11-25,01:04:18, 19.60,--
2020-11-25,01:19:18, 19.60,--
2020-11-25,01:34:18, 19.50,--
2020-11-25,01:49:18, 19.50,--
2020-11-25,02:04:18, 19.50,--
