デバイス情報
******************************
デバイスタイプ:	   DL2101
ID:   CB200503
測定間隔:   1 min
注:
表示されるすべての時間は  UTC+9 および24時間制に基づいています。 [yyyy-MM-dd HH:mm:ss]

ロギング情報
******************************
開始時刻: 	2020-11-11 10:18:46
終了時刻:      2020-11-27 17:35:35
測定データ数:      255
測定時間:      16d 7h 16m 49s 
最大値:        26.00℃/73%RH
最小値:        16.39℃/24.8%RH
平均値:        19.60℃ /40%RH
平均動態温度:19.60℃


日付,時刻,温度(℃),湿度(%RH)
******************************,******************************,******************************,******************************,******************************
2020-11-11,10:18:46, 17.60,37.79
2020-11-11,10:19:51, 17.60,37.79
2020-11-11,10:30:47, 16.89,42.9
2020-11-11,10:35:53, 16.50,40
2020-11-11,10:46:54, 16.39,36.29
2020-11-11,11:01:29, 19.39,26.5
2020-11-11,11:03:22, 19.39,26.5
2020-11-11,11:19:23, 19.50,26
2020-11-11,11:30:42, 19.70,25.7
2020-11-11,11:33:14, 19.70,25.7
2020-11-11,11:46:48, 19.80,25.8
2020-11-11,12:01:11, 19.89,25.3
2020-11-11,12:02:50, 19.89,25.3
2020-11-11,12:15:33, 20.10,25.1
2020-11-11,12:18:02, 20.10,25.1
2020-11-11,12:30:58, 20.10,25.3
2020-11-11,12:33:14, 20.10,25.3
2020-11-11,12:46:22, 20.10,25.2
2020-11-11,12:48:26, 20.10,25.2
2020-11-11,13:01:46, 20.30,25.2
2020-11-11,13:03:38, 20.30,25.2
2020-11-11,13:16:09, 20.39,25.3
2020-11-11,13:18:50, 20.39,25.3
2020-11-11,13:32:34, 20.50,25.2
2020-11-11,13:34:02, 20.50,25.2
2020-11-11,13:47:59, 20.50,25.1
2020-11-11,13:49:14, 20.50,25.1
2020-11-11,14:00:18, 20.60,24.8
2020-11-11,14:02:55, 20.60,24.8
2020-11-11,14:16:22, 20.60,26.4
2020-11-11,14:18:07, 20.60,26.4
2020-11-11,14:31:46, 20.60,26.8
2020-11-11,14:33:19, 20.60,26.8
2020-11-11,14:47:10, 20.70,27.1
2020-11-11,14:48:32, 20.70,27.1
2020-11-11,15:02:34, 20.70,27.9
2020-11-11,15:03:44, 20.70,27.9
2020-11-11,15:17:59, 20.70,27.6
2020-11-11,15:18:56, 20.70,27.6
2020-11-11,15:31:20, 20.60,27.7
2020-11-11,15:34:08, 20.60,27.7
2020-11-11,15:46:44, 20.50,28.1
2020-11-11,15:49:20, 20.50,28.1
2020-11-11,16:03:10, 20.39,28.3
2020-11-11,16:04:32, 20.39,28.3
2020-11-11,16:16:31, 20.30,28.6
2020-11-11,16:19:44, 20.30,28.6
2020-11-11,16:31:55, 20.20,28.7
2020-11-11,16:34:56, 20.20,28.7
2020-11-11,16:50:08, 20.00,29.2
2020-11-11,17:00:40, 20.00,29.3
2020-11-12,09:18:14, 16.70,35.6
2020-11-12,09:32:42, 17.00,34.5
2020-11-12,09:48:06, 17.20,34.4
2020-11-12,10:03:09, 17.60,33.79
2020-11-12,10:17:53, 17.60,34.29
2020-11-12,10:32:16, 17.89,34.29
2020-11-12,10:33:34, 17.89,34.29
2020-11-12,10:47:40, 18.10,34.2
2020-11-12,10:48:46, 18.10,34.2
2020-11-12,11:05:07, 18.00,34.6
2020-11-12,11:09:02, 18.00,34.6
2020-11-12,11:17:27, 18.10,35.29
2020-11-12,11:19:10, 18.10,35.29
2020-11-12,11:34:22, 18.39,35.4
2020-11-12,11:47:14, 18.30,35.9
2020-11-12,11:49:34, 18.30,35.9
2020-11-12,12:02:38, 18.39,36.29
2020-11-12,12:04:46, 18.39,36.29
2020-11-12,12:19:04, 18.60,36.7
2020-11-12,12:33:26, 18.50,37.4
2020-11-12,12:35:10, 18.50,37.4
2020-11-12,12:48:50, 18.50,38.1
2020-11-12,12:50:22, 18.50,38.1
2020-11-12,13:03:13, 18.70,38.2
2020-11-12,13:05:35, 18.70,38.2
2020-11-12,13:18:37, 18.70,38.7
2020-11-12,13:20:47, 18.70,38.7
2020-11-12,13:33:00, 19.00,38.7
2020-11-12,13:35:59, 19.00,38.7
2020-11-12,13:47:10, 18.80,39.29
2020-11-12,13:49:09, 18.80,39.29
2020-11-12,14:02:35, 18.80,39.6
2020-11-12,14:04:21, 18.80,39.6
2020-11-12,14:19:00, 18.89,39.9
2020-11-12,14:31:20, 18.80,39.79
2020-11-12,14:34:45, 18.80,39.79
2020-11-12,14:49:49, 18.89,39.9
2020-11-12,15:04:11, 18.80,40
2020-11-12,15:17:32, 18.89,39.9
2020-11-12,15:20:21, 18.89,39.9
2020-11-12,15:33:58, 18.80,40.2
2020-11-12,15:35:33, 18.80,40.2
2020-11-12,15:49:23, 18.89,40.2
2020-11-12,15:50:45, 18.89,40.2
2020-11-12,16:01:42, 19.10,39.79
2020-11-12,16:05:57, 19.10,39.79
2020-11-12,16:19:09, 18.89,40.2
2020-11-12,16:21:09, 18.89,40.2
2020-11-12,16:34:34, 19.00,40
2020-11-12,16:36:22, 19.00,40
2020-11-12,16:49:58, 18.80,40.29
2020-11-12,16:51:34, 18.80,40.29
2020-11-12,17:04:20, 18.89,40.7
2020-11-12,17:06:46, 18.89,40.7
2020-11-12,17:17:41, 18.70,40.4
2020-11-12,17:21:58, 18.70,40.4
2020-11-12,17:37:10, 18.60,40.5
2020-11-12,17:52:22, 18.39,40.9
2020-11-12,18:07:34, 18.20,41.2
2020-11-12,18:22:46, 18.10,41.6
2020-11-12,18:32:54, 18.00,42
2020-11-12,18:48:06, 17.89,42.1
2020-11-12,19:03:18, 17.80,42.2
2020-11-12,19:23:35, 17.70,42.5
2020-11-12,19:33:43, 17.60,42.5
2020-11-12,19:48:55, 17.60,42.6
2020-11-12,20:09:11, 17.60,42.7
2020-11-12,20:19:19, 17.50,43
2020-11-12,20:34:31, 17.50,43.3
2020-11-12,20:49:43, 17.39,43.5
2020-11-12,21:04:55, 17.30,43.8
2020-11-12,21:20:07, 17.30,43.5
2020-11-12,21:35:19, 17.20,44.1
2020-11-12,21:50:31, 17.20,44.4
2020-11-12,22:05:43, 17.10,44.5
2020-11-12,22:20:56, 17.10,44.9
2020-11-12,22:36:08, 17.00,44.8
2020-11-12,22:51:20, 17.00,45.1
2020-11-12,23:06:32, 17.00,45.2
2020-11-12,23:16:40, 16.89,45.3
2020-11-12,23:36:56, 16.89,45.2
2020-11-12,23:52:08, 16.89,45.6
2020-11-13,00:07:20, 16.89,45.5
2020-11-13,00:22:32, 16.80,45.6
2020-11-13,00:32:40, 16.80,45.8
2020-11-13,00:47:52, 16.80,45.7
2020-11-13,01:08:08, 16.80,45.8
2020-11-13,01:18:17, 16.80,45.8
2020-11-13,01:33:29, 16.80,45.4
2020-11-13,01:48:41, 16.80,45
2020-11-13,02:03:53, 16.70,44.5
2020-11-13,02:19:05, 16.70,44.1
2020-11-13,02:34:17, 16.70,43.7
2020-11-13,02:49:29, 16.70,43.6
2020-11-13,03:04:41, 16.70,43.8
2020-11-13,03:19:53, 16.60,44.1
2020-11-13,03:35:05, 16.60,44.3
2020-11-13,03:50:17, 16.60,44.4
2020-11-13,04:05:30, 16.60,44.7
2020-11-13,04:20:42, 16.60,44.7
2020-11-13,04:35:54, 16.60,44.8
2020-11-13,04:51:06, 16.50,44.6
2020-11-13,05:06:18, 16.50,44.3
2020-11-13,05:21:30, 16.50,44.2
2020-11-13,05:36:42, 16.50,44
2020-11-13,05:46:50, 16.50,44
2020-11-13,06:07:06, 16.50,44
2020-11-13,06:22:18, 16.50,43.9
