デバイス情報
******************************
デバイスタイプ:	   DL2101
ID:   CB200004
測定間隔:   1 min
注:
表示されるすべての時間は  UTC+9 および24時間制に基づいています。 [yyyy-MM-dd HH:mm:ss]

ロギング情報
******************************
開始時刻: 	2020-11-16 18:42:43
終了時刻:      2020-11-19 12:36:13
測定データ数:      219
測定時間:      2d 17h 53m 30s 
最大値:        27.30℃/55.1%RH
最小値:        17.80℃/31.8%RH
平均値:        22.50℃ /40%RH
平均動態温度:22.50℃


日付,時刻,温度(℃),湿度(%RH)
******************************,******************************,******************************,******************************,******************************
2020-11-16,18:42:43, 22.80,46.5
2020-11-16,19:04:45, 20.39,41.7
2020-11-16,19:36:51, 24.70,31.8
2020-11-16,19:50:04, 19.20,36.79
2020-11-16,20:05:58, 23.10,34.9
2020-11-16,20:19:49, 23.80,35.79
2020-11-16,20:24:53, 23.60,36.1
2020-11-16,20:35:59, 23.60,36.1
2020-11-16,20:50:36, 19.80,38.6
2020-11-16,21:20:06, 18.70,39
2020-11-16,21:21:31, 22.80,38.1
2020-11-16,21:36:30, 24.00,36.1
2020-11-16,21:50:38, 24.80,40.29
2020-11-16,22:05:15, 22.90,42
2020-11-16,22:24:03, 20.20,43.9
2020-11-16,22:36:41, 19.60,43.4
2020-11-16,22:51:41, 20.10,41.7
2020-11-16,23:21:12, 19.50,42.1
2020-11-16,23:36:25, 19.10,42.9
2020-11-16,23:51:44, 18.39,43.1
2020-11-17,00:06:08, 18.89,42.3
2020-11-17,00:21:21, 18.89,42.9
2020-11-17,00:21:21, 18.89,42.9
2020-11-17,00:37:02, 18.60,44
2020-11-17,00:51:52, 18.20,44.3
2020-11-17,01:06:22, 17.80,44.6
2020-11-17,01:20:31, 24.10,41.6
2020-11-17,01:33:54, 24.60,45.1
2020-11-17,01:37:53, 25.20,41.9
2020-11-17,01:51:21, 24.60,42.6
2020-11-17,02:06:34, 20.70,46.2
2020-11-17,02:21:46, 20.70,46.2
2020-11-17,02:37:01, 20.60,46.3
2020-11-17,02:52:13, 20.50,46.4
2020-11-17,03:07:26, 20.39,46.4
2020-11-17,03:22:40, 20.39,46.4
2020-11-17,03:37:52, 20.30,46.5
2020-11-17,03:53:04, 20.20,46.4
2020-11-17,04:08:16, 20.20,46.4
2020-11-17,04:08:16, 20.20,46.4
2020-11-17,04:08:16, 20.20,46.4
2020-11-17,04:23:28, 20.10,46.4
2020-11-17,04:38:40, 20.10,46.5
2020-11-17,04:53:52, 20.00,46.5
2020-11-17,05:04:00, 20.00,46.5
2020-11-17,05:24:16, 20.00,46.5
2020-11-17,05:39:29, 19.89,46.5
2020-11-17,05:49:37, 19.80,46.5
2020-11-17,06:09:53, 19.80,46.5
2020-11-17,06:20:01, 19.80,46.5
2020-11-17,06:35:13, 19.80,46.5
2020-11-17,06:50:25, 19.70,46.5
2020-11-17,07:05:37, 19.70,46.5
2020-11-17,07:20:49, 19.70,46.5
2020-11-17,07:36:01, 19.70,46.5
2020-11-17,07:51:13, 19.70,46.4
2020-11-17,08:06:25, 19.80,46.4
2020-11-17,08:21:37, 19.89,46.4
2020-11-17,08:36:50, 20.10,45
2020-11-17,08:52:02, 20.39,44.1
2020-11-17,09:07:14, 20.90,42.1
2020-11-17,09:22:26, 21.20,40.2
2020-11-17,09:37:38, 21.30,40.6
2020-11-17,09:52:50, 21.60,39.5
2020-11-17,10:08:02, 21.80,40.29
2020-11-17,10:23:14, 22.30,40.9
2020-11-17,10:38:26, 22.80,40.7
2020-11-17,10:53:38, 23.30,39.4
2020-11-17,11:08:50, 23.30,38.9
2020-11-17,11:24:03, 23.40,37.7
2020-11-17,11:34:11, 23.40,37.2
2020-11-17,11:49:23, 23.60,36.79
2020-11-17,12:09:39, 23.60,36.2
2020-11-17,12:24:24, 23.80,38.29
2020-11-17,12:34:32, 24.10,39.1
2020-11-17,12:54:48, 24.20,38.79
2020-11-17,13:04:56, 24.50,39
2020-11-17,13:25:12, 24.70,38
2020-11-17,13:35:20, 24.80,38.1
2020-11-17,13:50:32, 24.70,38.5
2020-11-17,14:05:44, 24.70,39.2
2020-11-17,14:20:56, 24.80,39.1
2020-11-17,14:41:12, 25.40,38.29
2020-11-17,14:44:06, 25.40,40.9
2020-11-17,14:54:14, 26.40,40.5
2020-11-17,15:09:26, 25.80,37.1
2020-11-17,15:24:38, 25.40,37.1
2020-11-17,15:34:47, 25.30,37.79
2020-11-17,15:51:44, 25.10,38.7
2020-11-17,16:06:56, 27.30,38.1
2020-11-17,16:22:08, 25.70,39.4
2020-11-17,16:35:36, 25.40,39.6
2020-11-17,16:50:48, 25.40,40
2020-11-17,17:06:00, 25.10,40
2020-11-17,17:21:12, 25.20,39.9
2020-11-17,17:36:24, 25.20,39.79
2020-11-17,17:51:36, 24.90,39.4
2020-11-17,18:06:48, 24.90,38.79
2020-11-17,18:22:01, 24.90,39.1
2020-11-17,18:37:13, 25.00,39.4
2020-11-17,18:52:25, 24.90,39.6
2020-11-17,19:07:37, 25.30,39.2
2020-11-17,19:22:49, 25.00,39.6
2020-11-17,19:38:01, 25.20,39.29
2020-11-17,19:53:13, 24.90,39.79
2020-11-17,20:08:25, 24.90,40.29
2020-11-17,20:23:37, 24.80,40.29
2020-11-17,20:38:49, 24.70,40.79
2020-11-17,20:54:01, 24.50,40.4
