デバイス情報
******************************
デバイスタイプ:	   長距離無線温度センサー
ID:   CA200502
測定間隔:   1 min
注:
表示されるすべての時間は  UTC+9 および24時間制に基づいています。 [yyyy-MM-dd HH:mm:ss]

ロギング情報
******************************
開始時刻: 	2021-02-10 22:41:26
終了時刻:      2021-02-12 18:12:04
測定データ数:      478
測定時間:      1d 19h 30m 38s 
最大値:        23.50℃/--%RH
最小値:        19.10℃/--%RH
平均値:        21.70℃ /--%RH
平均動態温度:21.70℃


日付,時刻,温度(℃),湿度(%RH)
******************************,******************************,******************************,******************************,******************************
2021-02-10,22:41:26, 19.50,--
2021-02-12,09:57:32, 19.20,--
2021-02-12,09:58:32, 19.20,--
2021-02-12,09:59:32, 19.20,--
2021-02-12,10:00:32, 19.20,--
2021-02-12,10:01:32, 19.20,--
2021-02-12,10:02:32, 19.20,--
2021-02-12,10:03:32, 19.20,--
2021-02-12,10:04:32, 19.10,--
2021-02-12,10:05:32, 19.20,--
2021-02-12,10:06:32, 19.20,--
2021-02-12,10:07:32, 19.20,--
2021-02-12,10:08:32, 19.30,--
2021-02-12,10:09:32, 19.30,--
2021-02-12,10:10:32, 19.39,--
2021-02-12,10:11:32, 19.50,--
2021-02-12,10:12:32, 19.50,--
2021-02-12,10:16:05, 19.60,--
2021-02-12,10:17:05, 19.60,--
2021-02-12,10:18:05, 19.60,--
2021-02-12,10:19:05, 19.60,--
2021-02-12,10:20:05, 19.60,--
2021-02-12,10:21:05, 19.60,--
2021-02-12,10:22:05, 19.60,--
2021-02-12,10:23:05, 19.70,--
2021-02-12,10:24:05, 19.80,--
2021-02-12,10:25:05, 19.80,--
2021-02-12,10:26:05, 19.80,--
2021-02-12,10:27:05, 19.80,--
2021-02-12,10:28:05, 19.80,--
2021-02-12,10:29:05, 19.89,--
2021-02-12,10:30:05, 19.89,--
2021-02-12,10:31:05, 19.89,--
2021-02-12,10:32:05, 20.00,--
2021-02-12,10:33:05, 20.00,--
