デバイス情報
******************************
デバイスタイプ:	   DL1201
ID:   07200072
測定間隔:   1 min
注:
表示されるすべての時間は  UTC+9 および24時間制に基づいています。 [yyyy-MM-dd HH:mm:ss]

ロギング情報
******************************
開始時刻: 	2020-09-04 18:09:59
終了時刻:      2020-09-11 17:53:25
測定データ数:      670
測定時間:      6d 23h 43m 26s 
最大値:        30.80℃/--%RH
最小値:        21.30℃/--%RH
平均値:        27.00℃ /--%RH
平均動態温度:27.00℃


日付,時刻,温度(℃),湿度(%RH)
******************************,******************************,******************************,******************************,******************************
2020-09-04,18:09:59, 24.80,--
2020-09-04,18:26:13, 24.70,--
2020-09-04,18:40:43, 25.00,--
2020-09-04,18:56:12, 24.90,--
2020-09-04,19:11:19, 25.30,--
2020-09-04,19:23:51, 25.20,--
2020-09-04,19:40:44, 25.40,--
2020-09-04,19:55:47, 25.50,--
2020-09-04,20:11:20, 25.40,--
2020-09-04,20:25:53, 25.90,--
2020-09-04,20:38:28, 26.30,--
2020-09-04,20:55:21, 26.70,--
2020-09-04,21:09:30, 27.00,--
2020-09-04,21:24:23, 27.20,--
2020-09-04,21:39:29, 27.40,--
2020-09-04,21:56:07, 27.50,--
2020-09-04,22:10:30, 27.70,--
2020-09-04,22:24:07, 27.80,--
2020-09-04,22:38:32, 28.00,--
2020-09-04,22:54:04, 28.00,--
2020-09-04,23:08:28, 28.10,--
2020-09-04,23:23:59, 28.10,--
2020-09-04,23:40:50, 28.20,--
2020-09-04,23:54:52, 28.30,--
2020-09-05,00:09:02, 28.30,--
2020-09-05,00:26:11, 28.30,--
2020-09-05,00:41:11, 28.40,--
2020-09-05,00:55:24, 28.50,--
2020-09-05,01:09:12, 28.50,--
2020-09-05,01:26:11, 28.50,--
2020-09-05,01:41:07, 28.50,--
2020-09-05,01:56:12, 28.50,--
2020-09-05,02:09:48, 28.60,--
2020-09-05,02:26:10, 28.60,--
2020-09-05,02:38:53, 28.60,--
2020-09-05,02:54:20, 28.60,--
2020-09-05,03:09:34, 28.60,--
2020-09-05,03:23:47, 28.60,--
2020-09-05,03:41:07, 28.60,--
2020-09-05,03:55:45, 28.60,--
2020-09-05,04:10:02, 28.60,--
2020-09-05,04:24:47, 28.60,--
2020-09-05,04:40:55, 28.60,--
2020-09-05,04:54:27, 28.60,--
2020-09-05,05:10:09, 28.60,--
2020-09-05,05:24:59, 28.70,--
2020-09-05,05:40:04, 28.60,--
2020-09-05,05:53:26, 28.70,--
2020-09-05,06:11:01, 28.70,--
2020-09-05,06:25:21, 28.70,--
2020-09-05,06:41:04, 28.80,--
2020-09-05,06:53:54, 28.90,--
2020-09-05,07:11:18, 29.20,--
2020-09-05,07:23:58, 29.50,--
2020-09-05,07:39:11, 29.80,--
2020-09-05,07:54:47, 30.10,--
2020-09-05,08:11:14, 30.30,--
2020-09-05,08:24:06, 30.30,--
2020-09-05,08:38:42, 30.50,--
2020-09-05,08:54:15, 30.50,--
2020-09-05,09:08:38, 30.60,--
2020-09-05,09:24:44, 30.60,--
2020-09-05,09:39:07, 30.60,--
2020-09-05,09:54:19, 30.60,--
2020-09-05,10:09:32, 30.60,--
2020-09-05,10:24:52, 30.50,--
2020-09-05,10:38:29, 30.50,--
2020-09-05,10:55:34, 30.50,--
2020-09-05,11:11:09, 30.50,--
2020-09-05,11:24:41, 30.50,--
2020-09-05,11:39:48, 30.50,--
2020-09-05,11:54:10, 30.50,--
2020-09-05,12:10:22, 30.50,--
2020-09-05,12:24:07, 30.50,--
2020-09-05,12:40:21, 30.60,--
2020-09-05,12:53:59, 30.60,--
2020-09-05,13:08:55, 30.60,--
2020-09-05,13:25:02, 30.60,--
2020-09-05,13:39:17, 30.60,--
2020-09-05,13:55:27, 30.70,--
2020-09-05,14:11:03, 30.70,--
2020-09-05,14:23:54, 30.70,--
2020-09-05,14:39:20, 30.80,--
2020-09-05,14:53:41, 30.80,--
2020-09-05,15:08:27, 30.80,--
2020-09-05,15:26:05, 30.80,--
2020-09-05,15:38:57, 30.80,--
2020-09-05,15:55:45, 30.80,--
2020-09-05,16:10:56, 30.80,--
2020-09-05,16:25:24, 30.80,--
2020-09-05,16:41:04, 30.80,--
2020-09-05,16:55:22, 30.70,--
2020-09-05,17:10:11, 30.70,--
2020-09-05,17:26:03, 30.70,--
2020-09-05,17:40:48, 30.70,--
2020-09-05,17:55:51, 30.60,--
2020-09-05,18:08:48, 30.60,--
2020-09-05,18:25:17, 30.60,--
2020-09-05,18:38:27, 30.50,--
2020-09-05,18:54:24, 30.50,--
