デバイス情報
******************************
デバイスタイプ:	   中距離無線温度センサー
ID:   C1200004
測定間隔:   1 min
注:
表示されるすべての時間は  UTC+9 および24時間制に基づいています。 [yyyy-MM-dd HH:mm:ss]

ロギング情報
******************************
開始時刻: 	2021-02-12 21:00:13
終了時刻:      2021-02-13 17:59:35
測定データ数:      1289
測定時間:      20h 59m 22s 
最大値:        12.50℃/--%RH
最小値:        12.20℃/--%RH
平均値:        12.20℃ /--%RH
平均動態温度:12.20℃


日付,時刻,温度(℃),湿度(%RH)
******************************,******************************,******************************,******************************,******************************
2021-02-12,21:00:13, 12.20,--
2021-02-12,21:01:15, 12.20,--
2021-02-12,21:02:18, 12.20,--
2021-02-12,21:02:49, 12.20,--
2021-02-12,21:03:52, 12.20,--
2021-02-12,21:04:55, 12.20,--
2021-02-12,21:05:57, 12.20,--
2021-02-12,21:07:00, 12.20,--
2021-02-12,21:08:02, 12.20,--
2021-02-12,21:08:34, 12.20,--
2021-02-12,21:09:36, 12.20,--
2021-02-12,21:10:39, 12.20,--
2021-02-12,21:11:42, 12.20,--
2021-02-12,21:12:44, 12.20,--
2021-02-12,21:13:16, 12.20,--
2021-02-12,21:14:18, 12.20,--
2021-02-12,21:15:21, 12.20,--
2021-02-12,21:16:23, 12.20,--
2021-02-12,21:17:26, 12.20,--
2021-02-12,21:17:57, 12.20,--
2021-02-12,21:19:00, 12.20,--
2021-02-12,21:21:05, 12.20,--
2021-02-12,21:22:08, 12.20,--
2021-02-12,21:22:39, 12.20,--
2021-02-12,21:23:42, 12.20,--
2021-02-12,21:24:44, 12.20,--
2021-02-12,21:25:47, 12.20,--
2021-02-12,21:26:50, 12.20,--
2021-02-12,21:27:21, 12.20,--
2021-02-12,21:28:24, 12.20,--
2021-02-12,21:29:26, 12.20,--
2021-02-12,21:30:29, 12.20,--
2021-02-12,21:31:31, 12.20,--
2021-02-12,21:32:03, 12.20,--
2021-02-12,21:33:05, 12.20,--
2021-02-12,21:34:08, 12.20,--
2021-02-12,21:35:11, 12.20,--
2021-02-12,21:36:13, 12.20,--
2021-02-12,21:36:45, 12.20,--
2021-02-12,21:37:47, 12.20,--
2021-02-12,21:38:50, 12.20,--
2021-02-12,21:39:52, 12.20,--
2021-02-12,21:40:55, 12.20,--
2021-02-12,21:41:26, 12.20,--
2021-02-12,21:42:29, 12.20,--
2021-02-12,21:43:32, 12.20,--
2021-02-12,21:44:34, 12.20,--
2021-02-12,21:45:37, 12.20,--
2021-02-12,21:46:08, 12.20,--
2021-02-12,21:47:11, 12.20,--
2021-02-12,21:48:13, 12.20,--
2021-02-12,21:49:16, 12.20,--
2021-02-12,21:50:19, 12.20,--
