デバイス情報
******************************
デバイスタイプ:	   DL2101
ID:   82190010
測定間隔:   1 min
注:
表示されるすべての時間は  UTC+9 および24時間制に基づいています。 [yyyy-MM-dd HH:mm:ss]

ロギング情報
******************************
開始時刻: 	2020-11-19 11:19:35
終了時刻:      2020-11-26 11:05:21
測定データ数:      652
測定時間:      6d 23h 45m 46s 
最大値:        27.20℃/70.5%RH
最小値:        15.90℃/25.7%RH
平均値:        20.39℃ /50%RH
平均動態温度:20.39℃


日付,時刻,温度(℃),湿度(%RH)
******************************,******************************,******************************,******************************,******************************
2020-11-19,11:19:35, 19.60,64.3
2020-11-19,11:35:55, 19.30,61.4
2020-11-19,11:38:34, 19.20,61.3
2020-11-19,11:51:57, 19.20,61.3
2020-11-19,12:08:22, 21.60,64
2020-11-19,12:20:59, 21.60,63.8
2020-11-19,12:36:13, 21.80,64
2020-11-19,12:51:27, 21.80,65
2020-11-19,13:06:40, 21.90,65.7
2020-11-19,13:21:52, 20.60,69.2
2020-11-19,13:37:05, 20.20,69.5
2020-11-19,13:52:17, 20.10,68.8
2020-11-19,14:22:41, 20.10,70
2020-11-19,14:37:53, 20.50,67.9
2020-11-19,14:53:05, 20.39,67.4
2020-11-19,15:08:17, 20.39,68.9
2020-11-19,15:23:29, 20.80,68.4
2020-11-19,15:38:41, 20.60,66.8
2020-11-19,15:53:53, 20.39,65.59
2020-11-19,16:09:05, 20.70,68.3
2020-11-19,16:24:18, 21.30,66.2
2020-11-19,16:39:30, 21.40,65.09
2020-11-19,16:54:42, 21.40,65.3
2020-11-19,17:04:50, 21.40,65.59
2020-11-19,17:20:02, 21.30,65.3
2020-11-19,17:35:14, 21.30,65.4
2020-11-19,17:50:26, 21.40,65.8
2020-11-19,18:05:38, 21.40,66
2020-11-19,18:20:50, 21.40,66.59
2020-11-19,18:36:02, 21.40,66.59
2020-11-19,18:51:14, 21.40,66.7
2020-11-19,19:06:27, 21.40,66.5
2020-11-19,19:36:51, 21.30,66.5
2020-11-19,19:52:03, 21.30,66.2
2020-11-19,20:07:15, 21.30,66.2
2020-11-19,20:22:27, 21.30,66
2020-11-19,20:37:39, 21.20,66
2020-11-19,20:52:51, 21.20,65.59
2020-11-19,21:08:03, 21.20,65.4
2020-11-19,21:23:15, 21.20,65.2
2020-11-19,21:38:27, 21.20,65
2020-11-19,21:53:40, 21.10,64.8
2020-11-19,22:08:52, 21.10,64.59
2020-11-19,22:19:00, 21.10,64.4
2020-11-19,22:39:16, 21.10,64.2
2020-11-19,22:54:28, 21.10,64.5
2020-11-19,23:09:40, 21.10,64.5
2020-11-19,23:19:48, 21.10,64.59
2020-11-19,23:35:00, 21.10,64.8
2020-11-19,23:55:16, 21.10,64.8
2020-11-20,00:05:24, 21.10,64.8
2020-11-20,00:35:49, 21.10,64.8
2020-11-20,00:51:01, 21.10,65
2020-11-20,01:06:13, 21.10,64.9
2020-11-20,01:36:37, 21.10,64.9
2020-11-20,01:51:49, 21.10,65
2020-11-20,02:07:01, 21.10,64.9
2020-11-20,02:22:13, 21.10,64.8
2020-11-20,02:37:25, 21.20,64.8
2020-11-20,02:52:37, 21.10,64.9
2020-11-20,03:07:49, 21.10,64.8
2020-11-20,03:23:02, 21.10,64.9
2020-11-20,03:38:14, 21.10,64.9
2020-11-20,03:53:26, 21.10,64.9
2020-11-20,04:08:38, 21.10,65
2020-11-20,04:23:50, 21.20,64.9
2020-11-20,04:54:14, 21.10,64.9
2020-11-20,05:09:26, 21.10,64.9
2020-11-20,05:24:38, 21.20,64.8
2020-11-20,05:34:46, 21.20,64.7
2020-11-20,05:49:58, 21.20,64.8
2020-11-20,06:05:11, 21.20,64.8
2020-11-20,06:25:27, 21.20,64.8
2020-11-20,06:35:35, 21.20,64.7
2020-11-20,06:50:47, 21.20,64.8
2020-11-20,07:05:59, 21.20,64.7
2020-11-20,07:21:11, 21.20,64.9
2020-11-20,07:36:23, 21.20,65.59
2020-11-20,07:51:35, 21.30,66.3
2020-11-20,08:06:47, 21.30,66.2
2020-11-20,08:21:59, 21.40,66.5
2020-11-20,08:37:11, 21.50,68.2
2020-11-20,08:52:24, 21.60,68.3
2020-11-20,09:07:36, 21.60,68.09
2020-11-20,09:22:48, 21.70,68.2
2020-11-20,09:38:00, 21.70,68.09
2020-11-20,09:53:12, 21.70,68.4
2020-11-20,10:08:24, 21.80,68.4
2020-11-20,10:23:36, 21.90,69
2020-11-20,10:38:48, 22.00,68.8
2020-11-20,10:48:56, 22.10,68.7
2020-11-20,11:09:12, 22.10,68.2
2020-11-20,11:20:41, 22.10,67.8
2020-11-20,11:40:57, 22.10,67.7
2020-11-20,11:56:10, 22.10,67.2
2020-11-20,12:06:18, 22.10,66.9
2020-11-20,12:21:30, 22.20,67.2
2020-11-20,12:36:42, 22.20,67.5
2020-11-20,12:51:54, 22.30,67.9
2020-11-20,13:07:06, 22.50,67.7
2020-11-20,13:22:18, 22.50,67.3
2020-11-20,13:37:30, 22.50,67
2020-11-20,13:52:42, 22.50,66.8
2020-11-20,14:07:54, 22.50,66.9
2020-11-20,14:38:18, 22.40,67.09
2020-11-20,14:53:31, 22.50,67.09
2020-11-20,15:08:43, 22.40,66.9
2020-11-20,15:23:55, 22.40,66.8
2020-11-20,15:34:03, 22.40,66.9
2020-11-20,15:49:15, 22.40,66.9
2020-11-20,16:09:31, 22.40,67.3
2020-11-20,16:24:43, 22.50,68.8
2020-11-20,16:39:55, 22.50,68.2
2020-11-20,16:55:07, 22.50,69.3
2020-11-20,17:05:15, 22.50,69.09
2020-11-20,17:20:27, 22.50,69
2020-11-20,17:35:40, 22.50,69.2
2020-11-20,17:50:52, 22.60,70.5
2020-11-20,18:06:04, 22.60,69.7
2020-11-20,18:21:16, 22.50,69.4
2020-11-20,18:36:28, 22.50,69
2020-11-20,18:51:40, 22.40,68.5
2020-11-20,19:06:52, 22.40,68.4
2020-11-20,19:22:04, 22.40,68.3
2020-11-20,19:37:16, 22.40,68.2
2020-11-20,19:52:28, 22.30,68
2020-11-20,20:07:41, 22.30,67.9
2020-11-20,20:22:53, 22.30,67.7
2020-11-20,20:38:05, 22.30,67.5
2020-11-20,20:53:17, 22.20,67.4
2020-11-20,21:08:29, 22.20,67.3
2020-11-20,21:23:41, 22.20,67.09
2020-11-20,21:38:53, 22.20,66.9
2020-11-20,22:09:17, 22.20,66.7
2020-11-20,22:24:29, 22.10,66.3
2020-11-20,22:39:41, 22.10,66.2
2020-11-20,22:49:49, 22.10,66.09
2020-11-20,23:05:02, 22.10,66.09
2020-11-20,23:20:14, 22.00,66
2020-11-20,23:35:26, 22.00,66
2020-11-20,23:50:38, 22.00,65.9
2020-11-21,00:05:50, 22.00,65.7
2020-11-21,00:21:02, 22.00,65.5
2020-11-21,00:36:14, 21.90,65.4
2020-11-21,00:51:26, 21.90,65.2
2020-11-21,01:06:38, 21.90,65
2020-11-21,01:21:50, 21.80,64.8
2020-11-21,01:37:03, 21.80,64.5
2020-11-21,01:52:15, 21.80,64.4
2020-11-21,02:07:27, 21.80,64.2
2020-11-21,02:22:39, 21.80,64.09
2020-11-21,02:37:51, 21.70,64
2020-11-21,02:53:03, 21.70,63.9
2020-11-21,03:08:15, 21.70,63.7
2020-11-21,03:23:27, 21.70,63.6
2020-11-21,03:38:39, 21.60,63.3
2020-11-21,03:53:51, 21.60,63.1
2020-11-21,04:09:03, 21.60,62.8
2020-11-21,04:24:16, 21.50,62.6
2020-11-21,04:39:28, 21.50,62.1
2020-11-21,04:54:40, 21.40,61.8
2020-11-21,05:09:52, 21.40,61.6
2020-11-21,05:25:04, 21.40,61.4
2020-11-21,05:40:16, 21.40,61.2
2020-11-21,06:05:36, 21.30,61
2020-11-21,06:20:48, 21.30,60.6
2020-11-21,06:36:00, 21.30,60.4
2020-11-21,06:51:12, 21.20,60.1
2020-11-21,07:06:25, 21.20,59.8
2020-11-21,07:21:37, 21.20,59.7
2020-11-21,07:36:49, 21.20,59.4
2020-11-21,07:52:01, 21.10,59.2
2020-11-21,08:07:13, 21.10,58.6
2020-11-21,08:22:25, 21.10,58.5
2020-11-21,08:37:37, 21.20,58.8
2020-11-21,08:52:49, 21.70,57.2
2020-11-21,09:08:01, 22.10,56.9
2020-11-21,09:23:13, 22.50,56.3
2020-11-21,09:38:25, 22.70,56.4
2020-11-21,09:53:38, 22.80,56.2
2020-11-21,10:03:46, 22.80,55.2
2020-11-21,10:24:02, 22.80,54.6
2020-11-21,10:34:10, 22.60,53.8
2020-11-21,10:54:26, 22.50,54
2020-11-21,11:09:38, 22.40,54.2
2020-11-21,11:24:50, 22.20,54
2020-11-21,11:40:20, 22.20,52.3
