デバイス情報
******************************
デバイスタイプ: 長距離温度センサー
ID: CA200002
測定間隔: 1min
Note:
All times shown are based on UTC+9 and 24-Hour clock [yyyy-MM-dd HH:mm:ss]

ロギング情報
******************************
開始時刻: 2021-01-06 21:08:13
終了時刻: 2021-01-07 21:07:09
測定データ数: 1441
測定時間: 0d -23h -58m -56s
最大値: 23.60℃/--%RH
最小値: 12.90℃/--%RH
平均値: 19.04℃/--%RH
平均動態温度: 19.86℃


日付,時刻,温度(℃),湿度(%RH)
******************************,******************************,******************************,******************************,******************************
2021-01-06,21:08:13,13.00,--
2021-01-06,21:09:13,13.00,--
2021-01-06,21:10:13,13.00,--
2021-01-06,21:11:13,13.00,--
2021-01-06,21:12:13,13.00,--
2021-01-06,21:13:13,13.00,--
2021-01-06,21:14:13,13.00,--
2021-01-06,21:15:13,13.00,--
2021-01-06,21:16:13,13.00,--
2021-01-06,21:17:13,13.00,--
2021-01-06,21:18:13,13.00,--
2021-01-06,21:19:13,13.00,--
2021-01-06,21:20:13,13.00,--
2021-01-06,21:21:13,13.00,--
2021-01-06,21:22:13,13.00,--
2021-01-06,21:23:13,13.00,--
2021-01-06,21:24:13,13.00,--
2021-01-06,21:25:13,13.00,--
2021-01-06,21:26:13,13.00,--
2021-01-06,21:27:13,13.00,--
2021-01-06,21:28:13,13.00,--
2021-01-06,21:29:13,13.00,--
2021-01-06,21:30:13,13.00,--
2021-01-06,21:31:13,13.00,--
2021-01-06,21:32:13,13.00,--
2021-01-06,21:33:13,13.00,--
2021-01-06,21:34:13,13.00,--
2021-01-06,21:35:13,13.00,--
2021-01-06,21:36:13,13.00,--
2021-01-06,21:37:13,13.00,--
2021-01-06,21:38:13,13.00,--
2021-01-06,21:39:13,13.00,--
2021-01-06,21:40:13,13.00,--
2021-01-06,21:41:13,12.90,--
2021-01-06,21:42:13,13.00,--
2021-01-06,21:43:13,12.90,--
2021-01-06,21:44:13,12.90,--
2021-01-06,21:45:13,13.00,--
2021-01-06,21:46:13,12.90,--
2021-01-06,21:47:13,13.00,--
2021-01-06,21:48:13,12.90,--
2021-01-06,21:49:13,12.90,--
2021-01-06,21:50:13,13.00,--
2021-01-06,21:51:13,13.00,--
2021-01-06,21:52:13,13.10,--
2021-01-06,21:53:13,13.20,--
2021-01-06,21:54:13,13.30,--
2021-01-06,21:55:13,13.50,--
2021-01-06,21:56:13,13.60,--
