デバイス情報
******************************
デバイスタイプ: 中距離温度センサー
ID: 06196194
測定間隔: 1min
Note:
All times shown are based on UTC+9 and 24-Hour clock [yyyy-MM-dd HH:mm:ss]

ロギング情報
******************************
開始時刻: 2020-03-11 03:57:50.000
終了時刻: 2020-03-18 03:55:11.000
測定データ数: 5144
測定時間: -6d -23h -57m -21s
最大値: 23.10℃/--%RH
最小値: 13.30℃/--%RH
平均値: 18.39℃/--%RH
平均動態温度: 18.91℃


日付,時刻,温度(℃),湿度(%RH)
******************************,******************************,******************************,******************************,******************************
2020-03-11,03:57:50.000,23.00,--
2020-03-11,03:58:57.000,23.10,--
2020-03-11,04:00:59.000,23.10,--
2020-03-11,04:03:01.000,23.10,--
2020-03-11,04:05:03.000,23.10,--
2020-03-11,04:07:06.000,23.10,--
2020-03-11,04:09:08.000,23.10,--
2020-03-11,04:11:10.000,23.10,--
2020-03-11,04:13:12.000,23.10,--
2020-03-11,04:15:14.000,23.10,--
2020-03-11,04:17:17.000,23.10,--
2020-03-11,04:19:19.000,23.10,--
2020-03-11,04:21:21.000,23.10,--
2020-03-11,04:23:23.000,23.10,--
2020-03-11,04:25:25.000,23.10,--
2020-03-11,04:27:17.000,23.10,--
2020-03-11,04:28:23.000,23.10,--
2020-03-11,04:30:25.000,23.10,--
2020-03-11,04:32:28.000,23.10,--
2020-03-11,04:34:30.000,23.10,--
2020-03-11,04:36:32.000,23.10,--
2020-03-11,04:38:34.000,23.10,--
2020-03-11,04:40:37.000,23.10,--
2020-03-11,04:42:39.000,23.10,--
2020-03-11,04:44:41.000,23.10,--
2020-03-11,04:46:43.000,23.10,--
2020-03-11,04:48:45.000,23.10,--
2020-03-11,04:50:48.000,23.10,--
2020-03-11,04:52:50.000,23.10,--
2020-03-11,04:54:52.000,23.10,--
2020-03-11,04:56:54.000,23.10,--
2020-03-11,04:58:45.000,23.10,--
2020-03-11,04:59:52.000,23.10,--
2020-03-11,05:01:54.000,23.10,--
2020-03-11,05:03:56.000,23.10,--
2020-03-11,05:05:59.000,23.10,--
2020-03-11,05:08:01.000,23.10,--
2020-03-11,05:10:03.000,23.10,--
2020-03-11,05:12:05.000,23.10,--
2020-03-11,05:13:56.000,23.10,--
2020-03-11,05:15:03.000,23.10,--
2020-03-11,05:17:05.000,23.10,--
2020-03-11,05:19:08.000,23.10,--
2020-03-11,05:21:10.000,23.10,--
2020-03-11,05:23:12.000,23.10,--
2020-03-11,05:25:14.000,23.00,--
2020-03-11,05:27:16.000,23.00,--
2020-03-11,05:29:19.000,23.00,--
2020-03-11,05:31:21.000,23.00,--
2020-03-11,05:33:23.000,23.00,--
2020-03-11,05:35:14.000,23.00,--
2020-03-11,05:36:21.000,23.00,--
