デバイス情報
******************************
デバイスタイプ:	   ???????????? DL2101

ID:   72191940
測定間隔:   1 min
注:
表示されるすべての時間は  UTC+9 および24時間制に基づいています。 [yyyy-MM-dd HH:mm:ss]

ロギング情報
******************************
開始時刻: 	2020-08-27 17:10:15
終了時刻:      2020-09-03 17:03:58
測定データ数:      631
測定時間:      6d 23h 53m 43s 
最大値:        32.90℃/65%RH
最小値:        20.80℃/35%RH
平均値:        27.80℃ /40%RH
平均動態温度:27.80℃


日付,時刻,温度(℃),湿度(%RH)
******************************,******************************,******************************,******************************,******************************
2020-08-27,17:10:15, 24.90,48
2020-08-27,17:26:45, 24.60,52
2020-08-27,17:43:53, 25.10,47
2020-08-27,18:17:54, 25.20,47
2020-08-27,18:35:04, 25.10,50
2020-08-27,18:51:41, 25.40,47
2020-08-27,19:08:42, 26.90,47
2020-08-27,19:24:54, 26.50,42
2020-08-27,19:41:23, 26.50,41
2020-08-27,19:58:03, 27.30,44
2020-08-27,20:15:17, 27.90,46
2020-08-27,20:31:12, 28.30,49
2020-08-27,20:47:56, 28.60,50
2020-08-27,21:05:31, 28.80,50
2020-08-27,21:22:25, 28.90,49
2020-08-27,21:39:50, 29.00,49
2020-08-27,21:56:49, 29.10,49
2020-08-27,22:14:44, 29.20,48
2020-08-27,22:30:29, 29.30,48
2020-08-27,22:48:15, 29.30,49
2020-08-27,23:03:17, 29.40,48
2020-08-27,23:20:50, 29.40,49
2020-08-27,23:38:03, 29.50,50
2020-08-27,23:55:37, 29.50,49
2020-08-28,00:12:19, 29.50,50
2020-08-28,00:27:37, 29.60,50
2020-08-28,00:43:48, 29.60,50
2020-08-28,01:01:12, 29.60,50
2020-08-28,01:19:12, 29.70,50
2020-08-28,01:35:21, 29.70,50
2020-08-28,01:53:12, 29.70,51
2020-08-28,02:09:47, 29.70,50
2020-08-28,02:26:14, 29.80,50
2020-08-28,02:43:22, 29.80,51
2020-08-28,02:58:41, 29.80,50
2020-08-28,03:14:49, 29.80,50
2020-08-28,03:32:35, 29.80,50
2020-08-28,03:48:29, 29.80,50
2020-08-28,04:03:50, 29.80,51
2020-08-28,04:20:26, 29.80,50
2020-08-28,04:35:29, 29.90,51
2020-08-28,04:51:27, 29.90,50
2020-08-28,05:06:45, 29.90,51
2020-08-28,05:23:36, 29.90,51
2020-08-28,05:39:58, 29.90,51
2020-08-28,05:55:07, 29.90,52
2020-08-28,06:10:47, 29.90,51
2020-08-28,06:28:41, 29.90,51
2020-08-28,06:45:37, 30.00,51
2020-08-28,07:01:13, 26.60,44
2020-08-28,07:17:59, 25.50,49
2020-08-28,07:35:48, 24.90,51
2020-08-28,07:51:45, 24.80,55
2020-08-28,08:09:01, 24.60,48
2020-08-28,08:24:11, 24.60,56
2020-08-28,08:40:52, 23.50,47
2020-08-28,08:56:25, 23.70,49
2020-08-28,09:11:55, 23.70,49
2020-08-28,09:29:51, 23.30,45
2020-08-28,09:46:44, 23.20,46
2020-08-28,10:03:07, 22.90,47
2020-08-28,10:20:59, 22.60,48
2020-08-28,10:20:59, 22.60,48
2020-08-28,10:36:08, 22.80,48
2020-08-28,10:52:49, 22.70,46
2020-08-28,11:09:30, 23.20,50
2020-08-28,11:26:17, 25.20,48
2020-08-28,11:42:29, 26.20,48
2020-08-28,11:59:38, 26.90,47
2020-08-28,12:17:11, 27.50,48
2020-08-28,12:32:49, 27.80,46
2020-08-28,12:49:29, 27.90,45
2020-08-28,13:06:21, 28.10,45
2020-08-28,13:23:12, 29.10,64
2020-08-28,13:39:31, 29.90,52
2020-08-28,13:56:02, 28.80,53
2020-08-28,14:12:29, 28.50,54
2020-08-28,14:29:34, 27.70,54
2020-08-28,14:44:38, 27.10,65
2020-08-28,15:00:57, 28.10,38
2020-08-28,15:04:13, 28.10,38
2020-08-28,15:07:28, 28.10,38
2020-08-28,15:10:44, 28.10,38
2020-08-28,15:13:59, 28.10,38
2020-08-28,15:17:14, 28.10,38
2020-08-28,15:20:30, 28.10,38
2020-08-28,15:23:45, 28.10,38
2020-08-28,15:27:01, 28.10,38
2020-08-28,15:30:16, 28.10,37
2020-08-28,15:33:32, 28.10,37
2020-08-28,15:36:47, 28.10,37
2020-08-28,15:40:03, 28.10,37
2020-08-28,15:43:18, 28.10,37
2020-08-28,15:46:33, 28.20,38
2020-08-28,15:49:49, 28.20,37
2020-08-28,15:53:04, 28.20,38
2020-08-28,15:56:20, 28.20,38
2020-08-28,15:59:35, 28.20,38
2020-08-28,16:02:51, 28.20,37
2020-08-28,16:06:06, 28.20,37
2020-08-28,16:09:22, 28.20,37
2020-08-28,16:12:37, 28.20,37
2020-08-28,16:15:53, 28.20,37
2020-08-28,16:19:08, 28.20,37
2020-08-28,16:22:23, 28.30,37
2020-08-28,16:25:39, 28.30,37
2020-08-28,16:29:01, 28.10,38
2020-08-28,16:32:17, 28.30,37
2020-08-28,16:35:32, 28.40,37
2020-08-28,16:38:53, 28.10,37
2020-08-28,16:54:09, 28.40,37
2020-08-28,17:11:17, 28.30,37
2020-08-28,17:27:31, 28.30,37
2020-08-28,17:43:05, 28.30,38
2020-08-28,18:00:15, 28.10,37
2020-08-28,18:16:43, 24.80,44
2020-08-28,18:33:20, 23.60,44
2020-08-28,18:50:05, 23.00,44
2020-08-28,19:06:36, 22.50,43
2020-08-28,19:23:25, 22.20,42
2020-08-28,19:40:55, 25.70,42
2020-08-28,20:13:20, 28.00,41
2020-08-28,20:29:43, 28.40,41
2020-08-28,20:46:27, 28.70,42
2020-08-28,21:03:20, 28.90,42
2020-08-28,21:18:54, 29.10,42
2020-08-28,21:36:09, 29.20,42
2020-08-28,21:54:08, 29.40,43
2020-08-28,22:11:20, 29.50,44
2020-08-28,22:29:14, 29.60,44
2020-08-28,22:44:30, 29.60,44
2020-08-28,22:59:53, 29.70,45
2020-08-28,23:16:08, 29.80,45
2020-08-28,23:33:01, 29.80,45
2020-08-28,23:49:36, 29.80,45
2020-08-29,00:05:33, 29.90,45
2020-08-29,00:21:08, 29.90,45
2020-08-29,00:37:03, 30.00,45
2020-08-29,00:52:21, 30.00,45
2020-08-29,01:07:29, 30.00,45
2020-08-29,01:24:50, 30.00,46
2020-08-29,01:40:33, 30.10,46
2020-08-29,01:58:29, 30.10,47
2020-08-29,02:16:21, 30.10,46
2020-08-29,02:34:00, 30.10,46
2020-08-29,02:50:17, 30.20,47
2020-08-29,03:05:57, 30.20,47
2020-08-29,03:21:08, 30.20,47
2020-08-29,03:37:01, 30.20,47
2020-08-29,03:54:11, 30.20,47
2020-08-29,04:11:55, 30.20,47
2020-08-29,04:27:19, 30.20,47
2020-08-29,04:43:13, 30.20,47
2020-08-29,04:59:23, 30.20,47
2020-08-29,05:16:53, 30.20,47
2020-08-29,05:33:12, 30.30,47
2020-08-29,05:49:43, 30.30,48
2020-08-29,06:07:11, 30.30,48
2020-08-29,06:23:54, 30.30,48
2020-08-29,06:41:48, 30.40,48
2020-08-29,06:57:46, 30.70,48
2020-08-29,07:14:01, 31.20,47
2020-08-29,07:29:19, 31.60,47
2020-08-29,07:47:01, 32.00,46
2020-08-29,08:04:25, 32.50,46
2020-08-29,08:20:51, 32.70,45
2020-08-29,08:38:37, 32.79,45
2020-08-29,08:55:37, 32.90,45
2020-08-29,09:11:02, 32.79,45
2020-08-29,09:27:22, 32.70,46
2020-08-29,09:43:14, 32.60,46
2020-08-29,10:00:09, 32.50,46
2020-08-29,10:16:08, 32.40,47
2020-08-29,10:32:06, 32.29,47
2020-08-29,10:47:55, 32.20,47
2020-08-29,11:04:41, 32.20,48
2020-08-29,11:21:48, 32.10,48
2020-08-29,11:37:57, 32.00,48
2020-08-29,11:54:09, 32.00,48
2020-08-29,12:10:57, 32.00,49
2020-08-29,12:26:36, 32.00,49
2020-08-29,12:41:55, 32.00,49
2020-08-29,12:57:12, 32.10,49
2020-08-29,13:14:17, 32.10,49
2020-08-29,13:30:08, 32.10,49
2020-08-29,13:46:37, 32.20,49
2020-08-29,14:03:53, 32.20,49
2020-08-29,14:21:26, 32.29,49
2020-08-29,14:39:18, 32.29,49
2020-08-29,14:55:54, 32.29,49
2020-08-29,15:11:36, 32.29,49
2020-08-29,15:29:10, 32.29,49
2020-08-29,15:47:05, 32.20,49
2020-08-29,16:03:41, 32.20,50
2020-08-29,16:19:40, 32.10,50
2020-08-29,16:35:56, 31.80,48
2020-08-29,16:51:13, 30.90,42
2020-08-29,17:08:42, 30.30,40
2020-08-29,17:24:22, 29.70,39
2020-08-29,17:42:22, 30.40,42
2020-08-29,17:59:21, 30.70,43
2020-08-29,18:14:45, 30.90,44
2020-08-29,18:32:44, 31.00,44
2020-08-29,18:48:59, 31.10,44
2020-08-29,19:06:48, 31.20,45
2020-08-29,19:24:49, 31.30,45
2020-08-29,19:40:29, 31.40,45
2020-08-29,19:57:03, 31.40,46
2020-08-29,20:12:40, 31.40,46
2020-08-29,20:30:13, 31.40,46
2020-08-29,20:45:48, 31.50,46
2020-08-29,21:01:50, 31.50,47
2020-08-29,21:17:46, 31.50,47
2020-08-29,21:33:04, 31.50,47
2020-08-29,21:48:38, 31.50,47
2020-08-29,22:04:09, 31.50,47
2020-08-29,22:20:17, 31.50,47
2020-08-29,22:35:47, 31.50,48
2020-08-29,22:53:03, 31.60,48
2020-08-29,23:10:18, 31.60,48
2020-08-29,23:25:36, 31.60,48
2020-08-29,23:41:27, 31.60,48
2020-08-29,23:57:42, 31.60,48
2020-08-30,00:14:42, 31.60,48
2020-08-30,00:31:35, 31.60,49
2020-08-30,00:49:26, 31.60,49
2020-08-30,01:04:56, 31.60,49
2020-08-30,01:20:45, 31.60,49
2020-08-30,01:38:08, 31.60,49
2020-08-30,01:53:56, 31.60,49
2020-08-30,02:09:58, 31.60,49
2020-08-30,02:27:13, 31.50,49
2020-08-30,02:42:35, 31.50,49
2020-08-30,02:58:19, 31.50,49
2020-08-30,03:14:17, 31.60,49
2020-08-30,03:30:57, 31.50,50
2020-08-30,03:47:10, 31.50,50
2020-08-30,04:02:44, 31.50,50
2020-08-30,04:18:58, 31.50,50
2020-08-30,04:36:56, 31.50,50
2020-08-30,04:53:08, 31.50,50
2020-08-30,05:10:53, 31.50,50
2020-08-30,05:26:17, 31.50,50
2020-08-30,05:41:59, 31.50,50
2020-08-30,05:58:52, 31.50,50
2020-08-30,06:15:23, 31.50,50
2020-08-30,06:32:47, 31.50,50
2020-08-30,06:49:41, 31.60,50
2020-08-30,07:06:47, 31.70,50
2020-08-30,07:22:35, 32.10,50
2020-08-30,07:37:56, 32.29,49
2020-08-30,07:54:00, 32.40,49
2020-08-30,08:10:51, 32.50,49
2020-08-30,08:25:54, 32.79,49
2020-08-30,08:43:32, 29.20,48
2020-08-30,09:01:22, 26.00,45
2020-08-30,09:17:05, 25.50,44
2020-08-30,09:34:24, 25.10,43
2020-08-30,09:51:36, 24.70,43
2020-08-30,10:06:41, 24.30,42
2020-08-30,10:24:30, 23.90,42
2020-08-30,10:42:19, 23.70,42
2020-08-30,11:00:05, 23.30,41
2020-08-30,11:17:15, 23.00,41
2020-08-30,11:32:59, 23.10,42
2020-08-30,11:49:55, 22.90,42
2020-08-30,12:06:20, 22.90,41
2020-08-30,12:22:56, 22.90,42
2020-08-30,12:40:06, 22.90,41
2020-08-30,12:55:46, 22.90,40
2020-08-30,13:12:17, 25.30,40
2020-08-30,13:28:53, 28.20,37
2020-08-30,13:46:28, 27.10,39
2020-08-30,14:03:08, 24.50,42
2020-08-30,14:20:42, 23.90,42
2020-08-30,14:38:40, 23.50,41
2020-08-30,14:56:20, 23.30,41
2020-08-30,15:14:14, 26.90,38
2020-08-30,15:29:26, 28.90,38
2020-08-30,15:46:09, 25.70,40
2020-08-30,16:01:42, 24.50,40
2020-08-30,16:19:30, 24.20,39
2020-08-30,16:37:30, 27.30,39
2020-08-30,16:54:55, 28.90,37
2020-08-30,17:10:32, 29.50,37
2020-08-30,17:27:58, 29.90,37
2020-08-30,17:43:35, 30.10,37
2020-08-30,18:01:05, 30.30,38
2020-08-30,18:16:08, 30.50,39
2020-08-30,18:34:00, 30.70,39
2020-08-30,18:50:41, 30.70,39
2020-08-30,19:07:05, 30.80,39
2020-08-30,19:23:24, 30.90,40
2020-08-30,19:38:54, 30.90,40
2020-08-30,19:53:57, 31.00,40
2020-08-30,20:11:45, 31.00,40
2020-08-30,20:27:39, 31.10,41
2020-08-30,20:44:42, 31.10,41
2020-08-30,21:01:34, 31.20,41
2020-08-30,21:18:23, 31.20,41
2020-08-30,21:36:10, 31.30,42
2020-08-30,21:53:26, 31.30,42
2020-08-30,22:09:07, 31.30,42
2020-08-30,22:24:54, 31.40,42
2020-08-30,22:42:51, 31.40,43
2020-08-30,22:57:59, 31.40,43
2020-08-30,23:15:38, 31.40,43
2020-08-30,23:33:30, 31.40,43
2020-08-30,23:50:45, 31.40,43
2020-08-31,00:06:23, 31.40,43
2020-08-31,00:21:48, 31.40,43
2020-08-31,00:54:22, 31.40,44
2020-08-31,01:11:25, 31.50,44
2020-08-31,01:26:45, 31.50,44
2020-08-31,01:42:57, 31.50,44
2020-08-31,01:59:04, 31.50,44
2020-08-31,02:15:55, 31.50,44
2020-08-31,02:33:08, 31.50,44
2020-08-31,02:48:37, 31.50,45
2020-08-31,03:06:26, 31.50,45
2020-08-31,03:23:30, 31.50,45
2020-08-31,03:38:56, 31.50,45
2020-08-31,03:56:31, 31.50,45
2020-08-31,04:13:34, 31.50,45
2020-08-31,04:30:55, 31.50,45
2020-08-31,04:48:12, 31.60,45
2020-08-31,05:05:08, 31.60,45
2020-08-31,05:20:20, 31.50,46
2020-08-31,05:36:37, 31.60,46
2020-08-31,05:54:13, 31.50,46
2020-08-31,06:10:21, 31.60,46
2020-08-31,06:27:27, 31.60,46
2020-08-31,06:43:17, 31.60,47
2020-08-31,07:00:23, 31.70,47
2020-08-31,07:17:45, 25.20,45
2020-08-31,07:34:53, 23.80,44
2020-08-31,07:50:30, 22.80,44
2020-08-31,08:08:15, 23.60,48
2020-08-31,08:23:39, 23.80,50
2020-08-31,08:40:46, 23.40,48
2020-08-31,08:58:13, 23.50,49
2020-08-31,09:13:32, 23.30,49
2020-08-31,09:29:03, 23.40,51
2020-08-31,09:45:20, 23.40,50
2020-08-31,10:02:39, 23.50,47
2020-08-31,10:19:29, 23.50,49
2020-08-31,10:35:20, 23.60,48
2020-08-31,10:51:28, 23.30,47
2020-08-31,11:08:53, 23.50,47
2020-08-31,11:25:55, 23.60,49
2020-08-31,11:43:44, 23.60,48
2020-08-31,12:00:58, 23.20,49
2020-08-31,12:16:06, 23.20,49
2020-08-31,12:32:30, 23.60,49
2020-08-31,12:48:24, 23.80,50
2020-08-31,13:06:22, 24.00,50
2020-08-31,13:21:27, 23.80,50
2020-08-31,13:37:55, 23.80,50
2020-08-31,13:55:12, 23.10,50
2020-08-31,14:11:03, 23.20,50
2020-08-31,14:26:19, 24.20,48
2020-08-31,14:42:31, 24.00,48
2020-08-31,14:58:45, 23.80,50
2020-08-31,15:16:29, 23.50,55
2020-08-31,15:34:20, 23.70,50
2020-08-31,15:51:27, 23.90,50
2020-08-31,16:07:54, 24.40,50
2020-08-31,16:23:13, 24.40,51
2020-08-31,16:40:51, 24.40,54
2020-08-31,16:57:28, 24.30,51
2020-08-31,17:13:01, 24.20,55
2020-08-31,17:30:59, 24.00,53
2020-08-31,17:46:12, 23.80,56
2020-08-31,18:02:19, 24.00,55
2020-08-31,18:18:32, 23.60,53
2020-08-31,18:36:24, 24.10,48
2020-08-31,18:53:34, 25.40,44
2020-08-31,19:11:08, 26.60,45
2020-08-31,19:27:39, 27.30,46
2020-08-31,19:44:58, 27.70,45
2020-08-31,20:02:19, 28.10,45
2020-08-31,20:17:42, 28.30,46
2020-08-31,20:35:09, 28.50,45
2020-08-31,20:52:17, 28.70,46
2020-08-31,21:10:07, 28.90,46
2020-08-31,21:27:25, 29.00,46
2020-08-31,21:42:45, 29.10,46
2020-08-31,21:59:53, 29.10,46
2020-08-31,22:15:26, 29.20,46
2020-08-31,22:31:53, 29.20,46
2020-08-31,22:47:27, 29.20,47
2020-08-31,23:04:58, 29.30,47
2020-08-31,23:20:56, 29.30,47
2020-08-31,23:36:33, 29.30,47
2020-08-31,23:54:12, 29.30,47
2020-09-01,00:11:36, 29.40,47
2020-09-01,00:27:06, 29.40,47
2020-09-01,00:42:19, 29.40,47
2020-09-01,00:59:48, 29.40,47
2020-09-01,01:16:58, 29.40,47
2020-09-01,01:34:33, 29.40,47
2020-09-01,01:51:34, 29.40,47
2020-09-01,02:09:12, 29.40,47
2020-09-01,02:24:30, 29.40,47
2020-09-01,02:42:28, 29.40,47
2020-09-01,02:57:39, 29.40,47
2020-09-01,03:12:56, 29.40,47
2020-09-01,03:30:10, 29.40,47
2020-09-01,03:46:24, 29.40,47
2020-09-01,04:03:10, 29.40,47
2020-09-01,04:20:03, 29.40,47
2020-09-01,04:37:16, 29.40,48
2020-09-01,04:54:15, 29.40,48
2020-09-01,05:11:34, 29.40,48
2020-09-01,05:27:58, 29.40,48
2020-09-01,05:45:44, 29.40,48
2020-09-01,06:02:53, 29.40,48
2020-09-01,06:19:42, 29.40,48
2020-09-01,06:35:40, 29.40,48
2020-09-01,06:51:31, 29.40,48
2020-09-01,07:09:06, 29.40,47
2020-09-01,07:25:46, 23.40,45
2020-09-01,07:42:09, 23.80,48
2020-09-01,07:58:56, 24.00,46
2020-09-01,08:15:06, 24.10,48
2020-09-01,08:32:39, 24.00,45
2020-09-01,08:50:14, 24.20,46
2020-09-01,09:05:43, 23.70,51
2020-09-01,09:23:24, 24.00,45
2020-09-01,09:41:24, 23.90,49
2020-09-01,09:56:32, 23.90,48
2020-09-01,10:12:54, 24.30,45
2020-09-01,10:28:41, 23.40,50
2020-09-01,10:43:58, 23.90,44
2020-09-01,11:00:07, 23.50,48
2020-09-01,11:16:40, 23.70,43
2020-09-01,11:34:01, 23.90,44
2020-09-01,11:49:23, 23.90,45
2020-09-01,12:06:29, 23.80,43
2020-09-01,12:24:06, 24.10,42
2020-09-01,12:40:31, 25.00,40
2020-09-01,12:57:38, 25.70,39
2020-09-01,13:12:44, 25.90,38
2020-09-01,13:29:06, 26.20,38
2020-09-01,13:46:43, 26.30,37
2020-09-01,14:02:32, 26.40,36
2020-09-01,14:18:25, 26.50,36
2020-09-01,14:36:08, 26.00,37
2020-09-01,14:52:54, 26.50,36
2020-09-01,15:08:42, 26.40,36
2020-09-01,15:24:16, 26.60,36
2020-09-01,15:41:50, 26.70,36
2020-09-01,15:59:43, 26.20,36
2020-09-01,16:17:11, 25.80,38
2020-09-01,16:34:27, 26.50,39
2020-09-01,16:50:23, 26.10,39
2020-09-01,17:06:46, 26.50,38
2020-09-01,17:24:39, 26.40,40
