デバイス情報
******************************
デバイスタイプ:	   DR1201
ID:   06196194
測定間隔:   1 min
注:
表示されるすべての時間は  UTC+9 および24時間制に基づいています。 [yyyy-MM-dd HH:mm:ss]

ロギング情報
******************************
開始時刻: 	2020-09-30 16:55:27
終了時刻:      2020-10-02 17:11:27
測定データ数:      1496
測定時間:      2d 0h 16m 0s 
最大値:        26.30℃/--%RH
最小値:        22.70℃/--%RH
平均値:        24.30℃ /--%RH
平均動態温度:24.30℃


日付,時刻,温度(℃),湿度(%RH)
******************************,******************************,******************************,******************************,******************************
2020-09-30,16:55:27, 25.00,--
2020-09-30,17:05:38, 25.00,--
2020-09-30,17:07:41, 25.00,--
2020-09-30,17:09:32, 25.00,--
2020-09-30,17:10:38, 25.00,--
2020-09-30,17:12:41, 25.00,--
2020-09-30,17:14:43, 25.00,--
2020-09-30,17:16:45, 25.00,--
2020-09-30,17:18:47, 25.00,--
2020-09-30,17:20:49, 24.80,--
2020-09-30,17:22:52, 24.80,--
2020-09-30,17:24:43, 24.80,--
2020-09-30,17:25:49, 24.80,--
2020-09-30,17:27:52, 24.80,--
2020-09-30,17:29:54, 25.00,--
2020-09-30,17:31:56, 25.00,--
2020-09-30,17:33:58, 25.00,--
2020-09-30,17:36:00, 25.00,--
2020-09-30,17:37:52, 25.00,--
2020-09-30,17:38:58, 25.00,--
2020-09-30,17:41:00, 25.00,--
2020-09-30,17:43:03, 25.00,--
2020-09-30,17:45:05, 25.00,--
2020-09-30,17:47:07, 25.00,--
2020-09-30,17:49:09, 25.00,--
2020-09-30,17:51:12, 25.00,--
2020-09-30,17:53:14, 25.00,--
2020-09-30,17:55:05, 25.00,--
2020-09-30,17:56:12, 25.00,--
2020-09-30,17:58:14, 24.80,--
2020-09-30,18:00:16, 24.80,--
2020-09-30,18:02:18, 24.80,--
2020-09-30,18:04:20, 24.80,--
2020-09-30,18:06:23, 24.80,--
2020-09-30,18:08:25, 24.80,--
2020-09-30,18:10:27, 24.80,--
2020-09-30,18:12:29, 24.80,--
2020-09-30,18:14:20, 24.80,--
2020-09-30,18:15:27, 24.80,--
2020-09-30,18:17:29, 24.80,--
2020-09-30,18:19:32, 24.70,--
2020-09-30,18:21:34, 24.70,--
2020-09-30,18:23:36, 24.80,--
2020-09-30,18:25:38, 24.70,--
2020-09-30,18:27:40, 24.80,--
2020-09-30,18:29:43, 24.80,--
2020-09-30,18:31:45, 24.80,--
2020-09-30,18:33:47, 24.70,--
2020-09-30,18:35:38, 24.70,--
2020-09-30,18:36:45, 24.70,--
2020-09-30,18:38:47, 24.70,--
2020-09-30,18:40:49, 24.70,--
2020-09-30,18:42:51, 24.70,--
2020-09-30,18:44:54, 24.70,--
2020-09-30,18:46:56, 24.70,--
2020-09-30,18:48:58, 24.70,--
2020-09-30,18:51:00, 24.80,--
2020-09-30,18:53:03, 24.70,--
2020-09-30,18:55:05, 24.80,--
2020-09-30,18:57:07, 24.70,--
2020-09-30,18:59:09, 24.70,--
2020-09-30,19:01:11, 24.70,--
2020-09-30,19:03:14, 24.70,--
2020-09-30,19:05:16, 24.70,--
2020-09-30,19:07:18, 24.70,--
2020-09-30,19:09:09, 24.70,--
2020-09-30,19:10:16, 24.70,--
2020-09-30,19:12:18, 24.70,--
2020-09-30,19:14:20, 24.70,--
2020-09-30,19:16:22, 24.70,--
2020-09-30,19:18:25, 24.70,--
2020-09-30,19:20:27, 24.70,--
2020-09-30,19:22:29, 24.70,--
2020-09-30,19:24:31, 24.60,--
2020-09-30,19:26:34, 24.60,--
2020-09-30,19:28:36, 24.60,--
2020-09-30,19:30:38, 24.60,--
2020-09-30,19:32:29, 24.60,--
2020-09-30,19:33:36, 24.60,--
2020-09-30,19:35:38, 24.60,--
2020-09-30,19:37:40, 24.70,--
2020-09-30,19:39:42, 24.60,--
2020-09-30,19:41:45, 24.70,--
2020-09-30,19:43:47, 24.60,--
2020-09-30,19:45:49, 24.60,--
2020-09-30,19:47:51, 24.60,--
2020-09-30,19:49:54, 24.60,--
2020-09-30,19:51:56, 24.60,--
2020-09-30,19:53:58, 24.60,--
2020-09-30,19:56:00, 24.60,--
2020-09-30,19:58:02, 24.60,--
2020-09-30,20:00:05, 24.70,--
2020-09-30,20:01:56, 24.70,--
2020-09-30,20:03:02, 24.70,--
2020-09-30,20:05:05, 24.70,--
2020-09-30,20:07:07, 24.70,--
2020-09-30,20:09:09, 24.60,--
2020-09-30,20:11:11, 24.60,--
2020-09-30,20:13:13, 24.60,--
2020-09-30,20:15:16, 24.60,--
2020-09-30,20:17:18, 24.60,--
2020-09-30,20:19:20, 24.60,--
2020-09-30,20:21:11, 24.60,--
2020-09-30,20:22:18, 24.60,--
