デバイス情報
******************************
デバイスタイプ:	   DR2101
ID:   C2200005
測定間隔:   1 min
注:
表示されるすべての時間は  UTC+9 および24時間制に基づいています。 [yyyy-MM-dd HH:mm:ss]

ロギング情報
******************************
開始時刻: 	2020-11-06 10:38:01
終了時刻:      2020-11-11 21:33:17
測定データ数:      470
測定時間:      5d 10h 55m 16s 
最大値:        23.50℃/57%RH
最小値:        17.89℃/26%RH
平均値:        19.20℃ /30%RH
平均動態温度:19.20℃


日付,時刻,温度(℃),湿度(%RH)
******************************,******************************,******************************,******************************,******************************
2020-11-06,10:38:01, 23.10,51
2020-11-06,10:43:05, 23.00,51
2020-11-06,10:48:09, 22.90,52
2020-11-06,10:53:13, 22.90,52
2020-11-06,10:58:17, 22.90,52
2020-11-06,11:03:21, 22.80,52
2020-11-06,11:08:25, 22.80,52
2020-11-06,11:13:29, 22.70,52
2020-11-06,11:18:33, 22.80,52
2020-11-06,11:23:37, 23.00,57
2020-11-06,11:28:41, 23.50,53
2020-11-10,15:49:52, 18.20,49
2020-11-10,16:01:09, 18.20,49
2020-11-10,16:08:21, 18.20,49
2020-11-10,16:12:27, 18.20,49
2020-11-10,16:16:34, 18.20,49
2020-11-10,16:17:35, 18.20,49
2020-11-10,16:20:40, 18.20,49
2020-11-10,16:21:42, 18.20,49
2020-11-10,16:22:43, 18.20,49
2020-11-10,16:23:45, 18.20,49
2020-11-10,16:25:48, 18.20,49
2020-11-10,16:26:50, 18.20,49
2020-11-10,16:27:51, 18.20,49
2020-11-10,16:28:53, 18.20,49
2020-11-10,16:29:55, 18.20,49
2020-11-10,16:30:56, 18.20,49
2020-11-10,16:31:58, 18.20,49
2020-11-10,16:32:59, 18.20,49
2020-11-10,16:34:01, 18.20,49
2020-11-10,16:35:03, 18.20,49
2020-11-10,16:36:04, 18.20,49
2020-11-10,16:37:06, 18.20,49
2020-11-10,16:38:08, 18.20,49
2020-11-10,16:39:09, 18.20,49
2020-11-10,16:40:11, 18.20,49
2020-11-10,16:41:12, 18.20,49
2020-11-10,16:42:14, 18.20,49
2020-11-10,16:43:16, 18.20,49
2020-11-10,16:44:17, 18.20,49
2020-11-10,16:45:19, 18.20,49
2020-11-10,16:46:21, 18.20,49
