デバイス情報
******************************
デバイスタイプ:	   ??????????? DL1201

ID:   07200072
測定間隔:   1 min
注:
表示されるすべての時間は  UTC+9 および24時間制に基づいています。 [yyyy-MM-dd HH:mm:ss]

ロギング情報
******************************
開始時刻: 	2020-08-19 19:13:26
終了時刻:      2020-08-26 18:57:02
測定データ数:      668
測定時間:      6d 23h 43m 36s 
最大値:        32.20℃/--%RH
最小値:        22.80℃/--%RH
平均値:        28.10℃ /--%RH
平均動態温度:28.20℃


日付,時刻,温度(℃),湿度(%RH)
******************************,******************************,******************************,******************************,******************************
2020-08-19,19:13:26, 27.50,--
2020-08-19,19:28:46, 27.50,--
2020-08-19,19:41:37, 27.80,--
2020-08-19,19:56:50, 28.10,--
2020-08-19,20:28:37, 28.60,--
2020-08-19,20:43:08, 28.80,--
2020-08-19,20:57:10, 28.90,--
2020-08-19,21:12:26, 29.10,--
2020-08-19,21:28:42, 29.20,--
2020-08-19,21:43:20, 29.30,--
2020-08-19,21:59:07, 29.40,--
2020-08-19,22:13:31, 29.50,--
2020-08-19,22:26:25, 29.50,--
2020-08-19,22:42:42, 29.60,--
2020-08-19,22:57:11, 29.60,--
2020-08-19,23:14:15, 29.70,--
2020-08-19,23:26:23, 29.80,--
2020-08-19,23:42:45, 29.80,--
2020-08-19,23:58:34, 29.80,--
2020-08-20,00:12:08, 29.90,--
2020-08-20,00:26:33, 30.00,--
2020-08-20,00:42:28, 30.00,--
2020-08-20,00:57:30, 30.00,--
2020-08-20,01:14:01, 30.00,--
2020-08-20,01:29:08, 30.00,--
2020-08-20,01:43:23, 30.00,--
2020-08-20,02:11:35, 30.00,--
2020-08-20,02:28:54, 30.10,--
2020-08-20,02:42:53, 30.10,--
2020-08-20,02:56:49, 30.10,--
2020-08-20,03:14:14, 30.10,--
2020-08-20,03:26:28, 30.10,--
2020-08-20,03:42:23, 30.10,--
2020-08-20,03:57:29, 30.10,--
2020-08-20,04:14:08, 30.10,--
2020-08-20,04:28:25, 30.10,--
2020-08-20,04:43:49, 30.10,--
2020-08-20,04:57:46, 30.10,--
2020-08-20,05:13:34, 30.10,--
2020-08-20,05:28:36, 30.10,--
2020-08-20,05:41:38, 30.10,--
2020-08-20,05:58:42, 29.50,--
2020-08-20,06:13:22, 28.90,--
2020-08-20,06:29:06, 28.50,--
2020-08-20,06:43:33, 28.10,--
2020-08-20,06:56:34, 26.80,--
2020-08-20,07:13:23, 27.00,--
2020-08-20,07:26:47, 26.90,--
2020-08-20,07:42:41, 26.80,--
2020-08-20,07:56:48, 26.60,--
2020-08-20,08:13:46, 26.70,--
2020-08-20,08:27:12, 26.80,--
2020-08-20,08:41:51, 26.90,--
2020-08-20,08:58:53, 26.80,--
2020-08-20,09:13:38, 26.40,--
2020-08-20,09:26:43, 26.10,--
2020-08-20,09:41:27, 26.00,--
2020-08-20,09:58:43, 25.60,--
2020-08-20,10:13:24, 25.50,--
2020-08-20,10:28:48, 25.90,--
2020-08-20,10:43:14, 25.80,--
2020-08-20,10:58:51, 26.10,--
2020-08-20,11:11:31, 26.50,--
2020-08-20,11:29:11, 26.80,--
2020-08-20,11:41:24, 27.10,--
2020-08-20,11:56:29, 27.50,--
2020-08-20,12:13:27, 27.70,--
2020-08-20,12:27:27, 27.80,--
2020-08-20,12:42:59, 27.80,--
2020-08-20,12:58:05, 26.80,--
2020-08-20,13:13:26, 26.60,--
2020-08-20,13:28:12, 26.10,--
2020-08-20,13:43:31, 26.00,--
2020-08-20,13:57:36, 26.00,--
2020-08-20,14:13:59, 25.80,--
